indicator_id,progress,summary,developments,row_ids
gov.legislate--statistics-legislation,"No change, a standing statute the base holds for the first time","[Loi 2020/010 on statistical activity has been in force since July 2020](2020-07-20-loi-2020-010-activite-statistique-cameroun), with its [2021 implementing decree](2021-12-02-cameroun-decret-2021-690-activite-statistique-modalites).","[Loi 2020/010 on statistical activity was enacted on 20 July 2020](2020-07-20-loi-2020-010-activite-statistique-cameroun) and [Decret 2021-690 fixed its modalities in December 2021](2021-12-02-cameroun-decret-2021-690-activite-statistique-modalites). [The statistics institute has published guidelines for producing statistics from administrative sources under it](2022-10-14-ins-manuel-lignes-directrices-statistiques-source-administrative).

No compliance report or statistical council record under the statute is held.",CMR-data.statistics-loi-2020-010
gov.legislate--access-to-information-legislation,No change,The [e-government and access to information bill is still a preliminary draft](2023-05-22-avant-projet-loi-acces-information-publique-transformation-numerique-administration); the [2018 transparency code stands](2026-04-16-leconomie-citizen-budget-oversight-east).,"The bill is [a preliminary draft on the right of access to and use of public information and the digital transformation of the administration, circulated in May 2023](2023-05-22-avant-projet-loi-acces-information-publique-transformation-numerique-administration). Later reporting on its progress is in the base but is not citable, so the position stated here is older than the record.

The [transparency and good governance code promulgated on 11 July 2018 remains in force, requiring budget-information dissemination and civil-society involvement, and the finance ministry was still running first-contact sensitisation with civil society in April 2026](2026-04-16-leconomie-citizen-budget-oversight-east) - eight years after promulgation.",CMR-gov.legislate-e-government-and-access-to-information-bill|CMR-data.open-transparency-good-governance-code
gov.protect--data-protection-authority,No change,"The authority is [created in law, not established and unfunded](2024-12-23-cmr-loi-2024-017-protection-des-donnees-a-caractere-personnel), with [no appropriation in the FY2025 or FY2026 estimates](2025-11-26-cmr-2026-45-451).","The authority was [created by the December 2024 statute as an independent public body, so the function does not sit with the existing information technology agency](2024-12-23-cmr-loi-2024-017-protection-des-donnees-a-caractere-personnel), and it is not established.

[No appropriation for it appears in the FY2025 or FY2026 estimates](2025-11-26-cmr-2026-45-451); the statute's only appearance in a finance law is a tax derogation from it. Nothing in the window named a president, a seat, a staff or a commencement decree, so a data-protection law has been in force for the whole window with nobody empowered to apply it.",CMR-gov.protect-personal-data-protection-authority
gov.protect--national-data-protection-readiness,Regressed,Personal-data systems multiplied with no supervisor: a [private address register entered the identity stack](2025-06-19-cameroons-findme-rides-new-bank-deal-scale-digital-addressing) and a [driver-monitoring system was presented with no regime published](2026-05-02-mtn-cameroon-ai-road-safety-camtrack-techreviewafrica).,"2025-06-19 - a bank partnership [required every new customer to supply a geolocated postal address certified through a startup's postal-operator tie-up, reaching more than 700,000 clients of that bank, at FCFA 2,000 a certification](2025-06-19-cameroons-findme-rides-new-bank-deal-scale-digital-addressing) - a privately run register entering the identity-verification stack without a legislative act.

2026-05 - a [driver-behaviour monitoring system was presented and awarded at the first national road-safety forum, with no deployment scale, contract, fleet count or data-protection regime published](2026-05-02-mtn-cameroon-ai-road-safety-camtrack-techreviewafrica).

Both process personal data in volume in a year in which the authority that would supervise them was not established.",CMR-dpi.registry-findme-digital-addressing|CMR-tech.ai-driver-behaviour-monitoring-system
gov.regional--regional-policy-collaboration,Movement,A regional expert panel [recommended terrestrial gateways inside the region's jurisdiction and citizens' data stored on the continent](2026-02-24-trb-artac-10th-ordinary-session-kinshasa-ngso-techreviewafrica).,"2026-02-24 - at the regional regulators' tenth ordinary session an expert panel [recommended a satellite data-residency framework: terrestrial gateways inside the region's jurisdiction, operator-equivalent financial obligations, and citizens' data stored on the continent](2026-02-24-trb-artac-10th-ordinary-session-kinshasa-ngso-techreviewafrica).

It is a panel recommendation, not an adopted regional instrument, and no member state has since enacted any part of it on the record. Cameroon's own satellite position - a licence file undecided for two years and a standing seizure circular - sits alongside it without either being reconciled to the other.

The central bank adopted a regional financial inclusion strategy for 2025-2029 covering the six member states, validated by the monetary union's ministerial committee on 21 December 2023 and published in February 2025 ([strategy](2025-02-01-beac-strategie-regionale-inclusion-financiere-cemac)); the base holds no member-state implementation plan, target or outturn under it.",CMR-gov.regional-regional-satellite-data-residency|CMR-gov.regional-cemac-financial-inclusion-strategy|CMR-gov.regional-waico
gov.regional--regional-legal-harmonisation,Movement,"An [interoperable QR-code standard was launched under a regional regulation of 8 April 2026](2026-07-30-cemac-gimac-norme-qr-code-interoperable), binding across the six member states.","2026-07-29 - the standard was [launched at Douala under a regional regulation of 8 April 2026, so that any bank, microfinance or mobile-money application can scan any merchant code across the six member states, routed and settled through the regional switch](2026-07-30-cemac-gimac-norme-qr-code-interoperable), [validated by the regional ministerial committee in April 2026](2026-07-30-gabonreview-beac-qr-code-interoperable-cemac).

It is a regional instrument binding on Cameroonian institutions rather than a national one. No national transposition, compliance deadline or supervisory finding is on file, and no count of Cameroonian merchants or applications on the standard has been published.",CMR-dpi.pay-cemac-interoperable-qr-code
gov.regional--shared-regional-infrastructure,Regressed,The [Chad border fibre memorandum was suspended on sovereignty grounds](2026-02-09-chad-fast-track-ndjamena-mbere-fiber-link-cameroon-connectingafrica) and [regional free roaming missed its June 2026 deadline](2026-02-24-trb-artac-10th-ordinary-session-kinshasa-ngso-techreviewafrica).,"A [cooperation agreement of May 2025 promised the Chad border section within fourteen days](2025-05-16-cameroon-chad-digital-cooperation-agreement-techreviewafrica). It is [not built: the April 2025 memorandum was suspended by Chad's regulator on digital-sovereignty grounds and the parties told to revise and re-sign](2026-02-09-chad-fast-track-ndjamena-mbere-fiber-link-cameroon-connectingafrica). Cameroon is Chad's only submarine-cable entry point, so the suspension is a regional connectivity fact rather than a bilateral one.

A [resolution mandating effective free roaming by 30 June 2026 passed its deadline with no record of implementation](2026-02-24-trb-artac-10th-ordinary-session-kinshasa-ngso-techreviewafrica); Cameroon's regulator was in the adopting delegation.",CMR-infra.connect-chad-border-fibre-link|CMR-gov.regional-cemac-free-roaming
gov.regional--cross-border-data-transfers,Movement,"Central African states [met in Douala to draft a regional framework on cross-border data flows](2026-09-03-7joursinfo-eccas-cross-border-data-governance-workshop), agreeing its pillars rather than its text.","Experts from Central African member states met in this country's second city from 31 August to 4 September 2026 to assess national readiness and agree the pillars of a regional framework governing cross-border data flows, with technical and financial support from the German development agency, a continental development agency, the Economic Commission for Africa and the African Union Commission ([workshop](2026-09-03-7joursinfo-eccas-cross-border-data-governance-workshop)).

Pillars only: no draft text, adoption route, timetable or stated relationship to the continental data policy framework is published, and the base holds no national position on cross-border transfer against which to read the regional work.",CMR-gov.regional-eccas-cross-border-data-framework
gov.standards--national-quality-standards,Movement,"[Quality-of-service monitoring platforms were handed to the regulator in January 2026](2026-01-07-trb-receives-qos-monitoring-platforms-patnuc-techafricanews), replacing manual inspection.","At the window's opening the regulator issued [sanctions off manual inspections, fining two operators in July 2025](2025-07-11-art-fines-orange-mtn-4-6-million-telecomreviewafrica), with no dedicated monitoring platform on record.

2026-01-07 - [platforms were handed over by the national connectivity project and the World Bank](2026-01-07-trb-receives-qos-monitoring-platforms-patnuc-techafricanews), and [field inspections of three operators followed at Douala on 13 and 14 April 2026](2026-04-16-art-field-inspections-qos-coverage-douala-techafricanews).

No sanction is on record since the platforms were handed over, and no measurement out of them has been published, so whether the new capability has changed either enforcement or the reported quality is unestablished.

2026-08-13 - a finance ministry order [reclassified the regulator from the third to the second category of public establishments, set on its average realised budget across the 2022, 2023 and 2024 financial years](2026-08-17-art-cameroun-2e-categorie-etablissements-publics), affecting its institutional standing and pay structure; the order text and the budget figures behind it are not published.",CMR-gov.standards-regulator-quality-service-monitoring|CMR-gov.legislate-regulator-category-reclassification
gov.standards--adoption-of-international-standards,Movement,"The regional switch [renewed its PCI DSS v4.0.1 certification in March 2026](2026-04-10-gimac-renouvelle-certification-pci-dss-v4-0-1), and [device certification guidelines were issued](2025-11-10-trb-device-certification-guidelines-digital-safety-techafricanews).","2026-03 - the sub-region's electronic-transaction processor [renewed its PCI DSS v4.0.1 certification for the infrastructure on which it processes and transmits bank-card data, the certificate issued by an external assessor](2026-04-10-gimac-renouvelle-certification-pci-dss-v4-0-1). It is a regional body's certification, carried here because the national switch traffic runs through it.

2025-11-10 - the regulator [issued certification guidelines for devices sold in Cameroon under its digital-safety campaign](2025-11-10-trb-device-certification-guidelines-digital-safety-techafricanews), which precede the import-duty regime that followed in April 2026. No conformity register, test regime or enforcement finding has been published against either.",CMR-gov.standards-regional-switch-card-data-certification|CMR-infra.cybersec-device-certification-guidelines
gov.discourse--non-governmental-contribution-to-national-policy,Movement,"The [2026 internet governance forum convened at Yaounde](2026-08-19-237online-cameroon-internet-governance-forum), and the finance ministry [began civil-society budget sensitisation](2026-04-16-leconomie-citizen-budget-oversight-east).","2026-08-18 to 20 - the [national internet governance forum was held at Yaounde](2026-08-19-237online-cameroon-internet-governance-forum), the first edition the base records; no prior edition, participant list or outcome text is held, so what non-governmental participants contributed is unrecorded.

2026-04 - the finance ministry was [running first-contact sensitisation with civil society on budget oversight, eight years after the transparency code that requires civil-society involvement was promulgated](2026-04-16-leconomie-citizen-budget-oversight-east).

The pattern in both is a channel opening without an output: a forum with no resolutions on file and a consultation obligation reaching first contact after eight years.",CMR-gov.discourse-national-internet-governance-forum|CMR-data.open-transparency-good-governance-code
gov.discourse--open-discussion-of-government-policy,Regressed,"[Four shutdowns were recorded in 2025, including election-period restrictions on social platforms](2026-03-01 Rising Repression Meets Global Resistance Internet Shutdowns in 2025), against none the year before.","The base recorded no restriction in the year to August 2025.

2025-10-23 - restrictions were imposed during the presidential poll, part of [four shutdowns recorded in Cameroon in 2025, including election-period restrictions on social platforms](2026-03-01 Rising Repression Meets Global Resistance Internet Shutdowns in 2025). One of the four was a cross-border cut that took the Central African Republic off a submarine cable.

The legal basis is the [2010 cybercrime law, in force and invoked to justify network restrictions, with civil-society reform recommendations pending and none adopted](2026-06-16-lejour-cybercrime-laws-threaten-freedoms). No order, duration or authorising instrument for any of the four has been published.",CMR-gov.discourse-election-period-network-restrictions|CMR-gov.legislate-loi-n-2010-012
finance.budget--sustainable-domestic-financing-of-digital-transformation,"Mixed, the sector programme was tabled 71.5% up while the cadastre line was cut 44.2% and the universal-service fund stays abolished","The [telecommunications ministry's merged programme was tabled at FCFA 19,494,457,000 for FY2026](2025-11-26-cmr-2026-45-451), while the [cadastre line was cut 44.2%](2025-11-26-cmr-2026-37-380).","The FY2026 finance bill [merges the development and cybersecurity programmes into one at FCFA 19,494,457,000, a 71.5% increase on the FY2025 combined appropriation](2025-11-26-cmr-2026-45-451) of [FCFA 10,330,875,000 plus FCFA 1,037,044,000](2024-12-23-cmr-2025-45-130). It is proposed stage only: the enacted law is a page-image scan the base cannot read.

The lands ministry's cadastre programme went the other way, [FCFA 874,046,000 proposed for FY2026 against FCFA 1,567,500,000 appropriated for FY2025](2025-11-26-cmr-2026-37-380), a 44.2% cut and below the [FY2024 level](2023-12-19-cmr-2024-37-026).

The [Special Telecommunications Development Fund, a special account funded by 3% of operators' turnover plus half the regulator's year-end surplus, stays abolished, and universal-service money is not separately traceable in FY2024, FY2025 or FY2026](2025-11-26-cmr-2026-45-451).",CMR-finance.budget-telecommunications-ministry-digital-ecosystem|CMR-finance.budget-lands-ministry-cadastre-modernisation|CMR-finance.budget-special-telecommunications-development-fund
finance.mou--strategic-relationships,Movement,A [three-year master service agreement with Ethio Telecom was signed on 5 December 2025](2025-12-05-ethio-telecom-camtel-master-service-agreement-telecomreviewafrica) across four workstreams.,"2025-12-05 - the state operator [signed a three-year framework covering fintech support, architecture and deployment of a sovereign government cloud, network expansion consultancy and institutional digital culture](2025-12-05-ethio-telecom-camtel-master-service-agreement-telecomreviewafrica), the visiting team [concluding its work later that month](2025-12-16-ethio-telecom-team-concludes-strategic-visit-camtel-telecomreviewafrica).

No fee, investment or cost-sharing figure attaches to the agreement, and no delivery is reported against the sovereign government cloud workstream - which is the workstream that would matter most, given that the state's own cloud policy has not moved since May 2025.",CMR-finance.mou-master-service-agreement-with
finance.new--mobilisation-of-non-state-finance,Regressed,"A [syndicated FCFA 44.884bn network financing was signed in January 2026](2026-01-22-camtel-cbc-44-884bn-fcfa-mobile-network-expansion-techafricanews), while a [US$225m operator pledge stayed an announcement](2025-01-01-mtn-cameroon-cmr-2025-network-capex-pledge-bw03).","Financial technology and foreign-exchange rules, rather than the investment case, dominated a business climate forum in Yaoundé ([report](2026-08-27-cmr-businessincameroon-regulatory-hurdles-us-investment)), and an assessment named what still deters United States digital investment despite strong demand ([assessment](2026-08-28-cmr-ecofinagency-us-digital-investment-obstacles)).

2026-01 - a [syndicated financing of FCFA 44.884bn for densification, desaturation and extension of the mobile network was consolidated and signed at Yaounde](2026-01-22-camtel-cbc-44-884bn-fcfa-mobile-network-expansion-techafricanews). It is unreconciled against a separately carried January 2026 package figure, and no site, coverage or disbursement figure is published.

The [US$225m three-year capital pledge, the single largest private commitment in the tracked non-state set, is an announcement with no instrument and no reporting against it](2025-01-01-mtn-cameroon-cmr-2025-network-capex-pledge-bw03), and no disbursement or drawdown was recorded in the window.

2026-03-04 - the [state pension fund signed a capital-participation protocol behind a build-operate-transfer smart-port concession agreed with the port authority in November 2025](2026-03-04-leconomie-cnps-innovendi-smart-port), with no investment amount, share or schedule published.",CMR-finance.new-mobile-network-expansion-syndicated|CMR-finance.new-operator-three-year-network|CMR-tech.industry-douala-smart-port-digital|CMR-finance.new-us-digital-investment-obstacles
finance.new--development-partner-project-financing,Movement,A [US$29m trade-finance guarantee was approved](2025-12-03-afdb-29m-cca-bank-telecoms-funding-itweb) and a [pandemic-preparedness project launched with FCFA 13.44bn](2026-08-01-pandemic-fund-cmr-2026-record).,"2025-12 - a development bank board [approved a US$29m transaction guarantee to a Cameroonian bank, a portion earmarked for telecom equipment purchase](2025-12-03-afdb-29m-cca-bank-telecoms-funding-itweb). The [telecom share is not quantified](2025-01-01-african-development-bank-cca-bank-2025-cameroon-trade-finance-bw06), so the digital portion is unestablished.

2026-07-29 - a [preparedness project was launched with FCFA 13.44bn from the fund inside an envelope of FCFA 91.5bn, running 2026 to 2029, to digitise community surveillance in 42 municipalities, stand up seven regional emergency call centres and increase interoperability of the national health information systems](2026-08-01-pandemic-fund-cmr-2026-record), with co-financing of FCFA 64.05bn and national co-investment of FCFA 13.83bn. No deliverable is reported.",CMR-finance.new-development-bank-trade-finance|CMR-dpi.mis-pandemic-fund-preparedness-project
infra.connect--internet-usage,Movement,"The regulator's 2024 observatory records [over 15m internet subscriptions, 99% of them mobile, with data traffic up 26%](2025-12-09-art-2024-annual-observatory-telecom-market-techafricanews).","The regulator's 2024 annual market observatory records [over 15m internet subscriptions, 99% of them mobile, data traffic up 26%, fixed teledensity described as extremely low, and over 11m active mobile financial services subscribers](2025-12-09-art-2024-annual-observatory-telecom-market-techafricanews).

The account held is secondary; the regulator's own report is not. The base holds no comparable dated prior-year subscription figure and no penetration or gender-gap rate at all, so the only movement statable is the traffic growth, and the level is carried as the observatory states it rather than promoted into a current position.",CMR-include.access-internet-subscriptions
infra.connect--national-fibre-backbone,Movement,"The backbone is [reported at over 15,000 km](2026-07-27-cameroon-starlink-licensing-stalls-sovereignty), and a [fourth phase of about FCFA 108.4bn was authorised by decree](2026-03-11-leconomie-china-eximbank-fibre-backbone-phase4-loan).","The base held [about 12,000 km terrestrial plus about 812 km overhead on 2024 reference-year figures](2025-12-09-art-2024-annual-observatory-telecom-market-techafricanews), and the backbone is now [reported at over 15,000 km](2026-07-27-cameroon-starlink-licensing-stalls-sovereignty). The two figures are not reconciled to a single primary and may rest on different measurement bases.

2026-03-06 - a decree [authorised signature of CNY 1,350,963,161, about FCFA 108.4bn, for a further 4,000 km, a national data centre and regional links to Chad, the Central African Republic and Nigeria](2026-03-11-leconomie-china-eximbank-fibre-backbone-phase4-loan). The [loan is not confirmed signed](2026-01-01-eximbank-cn-cmr-006-cameroon-fibre-optic-transmission-backbone-extension) and the executing contractor is not confirmed.",CMR-infra.connect-fibre-backbone-length|CMR-infra.connect-fibre-backbone-phase-iv
infra.connect--international-internet-bandwidth,Movement,A [memorandum to join the Medusa Africa submarine cable was finalised in December 2025](2025-12-10-ecofinagency-cameroon-medusa-africa-submarine-cable-mou).,"[Cameroon finalised a memorandum of understanding to join the Medusa Africa submarine cable project, stated to be operational by 2028 and to improve connectivity with Europe, Africa and Asia](2025-12-10-ecofinagency-cameroon-medusa-africa-submarine-cable-mou).

It is a memorandum and not a landing: no landing station, capacity, cost or in-service date for Cameroon is held.",CMR-infra.connect-medusa-africa
infra.connect--internet-exchange-points,Movement,CAMIX [opened a third point of presence at the ST Digital data centre in April 2026](2026-04-07-camix-troisieme-pop-st-digital).,"[CAMIX opened a third point of presence at the ST Digital data centre in April 2026](2026-04-07-camix-troisieme-pop-st-digital). [Its Douala presence is tracked in the Internet Society's register](2026-08-01-isoc-pulse-camix-douala-tracker), and [the exchange's own site dates its current form to March 2026](2026-03-16-camix-site-officiel).

No peering-member count, traffic figure or local-traffic share is held.",CMR-infra.connect-camix
infra.connect--satellite-broadband-licensing-and-availability,"Movement, a draft concession convention was finalised while the file stayed undecided and the seizure circular stayed operative","A [draft concession convention was finalised in December 2025](2025-12-12-cmr-starlink-convention-concession-art), with the [file at the ministry undecided for more than two years](2026-07-27-cameroon-starlink-licensing-stalls-sovereignty).","The [licence was refused in March 2025](2025-03-08-cmr-refus-licence-starlink). 2025-12-12 - the regulator [finalised a draft concession convention and specification](2025-12-12-cmr-starlink-convention-concession-art), and as at July 2026 the [file at the ministry had been undecided for more than two years, with the objections on record being lawful interception, armed-group use and the incumbent's commercial position](2026-07-27-cameroon-starlink-licensing-stalls-sovereignty).

The [2024 customs circular remains the operative instrument, with kits entering through indirect registration abroad and ten modems seized at one post on 12 December 2025](2025-12-16-cameroon-douane-saisie-kits-starlink). No other satellite broadband offer is on file, so the country's whole position on the technology is one undecided file and a seizure regime.",CMR-gov.policy-starlink-cameroon-operating-licence|CMR-infra.connect-customs-circular-satellite-terminal
infra.store--local-data-centre-capacity-all-providers,"No change, a first position with no earlier figure behind it",A United States company [stated an intention to invest US$75m](2026-08-29-cameroon-cybastion-douala-ai-data-centre) in an artificial-intelligence data centre and power plant at Douala.,"The intention was announced on 27 August 2026 at the inaugural bilateral economic and commercial dialogue, as one project among an estimated US$7bn of investment and trade opportunities floated there ([announcement](2026-08-29-cameroon-cybastion-douala-ai-data-centre)).

No agreement, site, capacity, financing arrangement or date is on record, and the pairing of a data centre with its own power plant is the part worth noting: the developer is proposing to supply the power rather than to draw it. The national provider's own facility is recorded separately.

2026-09-07 - the announced Douala project was confirmed and qualified in the same week. The vendor [confirmed US$75m, about FCFA 42.25bn, for a data centre designed in part for artificial-intelligence workloads with dedicated power generation](2026-09-04-cmr-biometricupdate-cybastion-sovereignty), while the [planning ministry described it as an intention presented at the first bilateral economic forum rather than a commitment](2026-09-07-cmr-businessincameroon-cybastion-75m). The same vendor's [Cote d'Ivoire project was underwritten by a US$66.14m export-credit guarantee](2026-09-07-cmr-businessincameroon-cybastion-75m); nothing of that kind is published here.",CMR-infra.store-douala-artificial-intelligence-data-centre
infra.store--local-data-centre-capacity-national-providers,Movement,"The [Zamengoe data centre is in operation and being shown to prospective tenants](2026-08-14-cameroon-camtel-zamengoe-data-centre), the central bank having inspected it in December 2025.","The base carries no record of the facility before December 2025, when the [regional central bank's national director inspected it with a view to hosting](2025-12-17-beac-national-director-visits-camtel-data-center-techreviewafrica).

2026-06-09 - it was [presented at a national digital forum as in operation and tourable](2026-06-12-camtel-zamengoe-data-centre-sovereignty-sago-techreviewafrica), and on [13 August 2026 a second prospective tenant was shown round](2026-08-14-camtel-showcases-zamengoe-data-center-to-plan-international-cameroon).

The largest-in-Central-Africa and Tier III claims are unverified wire claims and are not adopted here. No IT load, floor area, customer count or contracted power figure has been published, and no tenancy is reported signed.",CMR-infra.store-zamengoe-data-centre
infra.energy--grid-reliability,Movement,"A [nationwide smart-meter deployment launched on 27 May 2026](2026-05-29-rollout-20000-smart-meters-ami-world-bank-wearetech), with a meter-data centre under construction at Douala.","At the window's opening the [electricity-reform programme was financed with no meters deployed](2024-01-01-world-bank-cmr-2024-prsec-electricity-reform-bw12).

2026-05-27 - [20,000 advanced meters began deploying in phases after trials in January and February 2026 and final acceptance in April, with a meter-data centre being built at Douala to centralise and secure the data](2026-05-29-rollout-20000-smart-meters-ami-world-bank-wearetech). The programme runs 2024 to 2026 at about FCFA 400bn, of which FCFA 180bn is World Bank and FCFA 48bn African Development Bank.

The data centre's operator, capacity and cost are not published, and no outage, loss or collection figure has been reported against the deployment.",CMR-infra.energy-smart-meter-rollout|CMR-infra.energy-douala-meter-data-centre
