slug,title,publisher,author,published,date_precision,places,topics,entities,lens,body_completeness,finance,artefact,words,ingested,url
2026-09-03-fdsut-programme-acces-numerique-universel-panu,PANU — Le Programme d'Accès Numérique Universel,Fonds de Développement du Service Universel des Télécommunications (FDSUT),,2026-09-03,day,SEN,gov.policy; infra.connect; include.access,fdsut-senegal,,full,False,,293,,https://fdsut.sn/panu-programme-dacces-numerique-universel/
2026-09-03-eeas-delegation-ue-senegal-global-gateway,Global Gateway | EEAS — Stratégie Global Gateway au Sénégal,Service européen pour l'action extérieure (SEAE) — Délégation de l'Union européenne au Sénégal,,2026-09-03,day,SEN,geopol.eu; finance.mou; gov.policy,european-union,,full,False,,714,,https://www.eeas.europa.eu/delegations/senegal/global-gateway_fr
2026-09-03-dgid-e-dgid-plateformes-teleprocedures,e-DGID — Plateformes des télé-procédures de la DGID,Direction générale des Impôts et des Domaines (DGID),,2026-09-03,day,SEN,dpi.mis,dgid-senegal,,full,False,,277,,https://www.dgid.sn/service/e-services/
2026-09-03-dematerialisation-sans-connectivite-pas-de-deconcentration-d,"Dématérialisation : “Sans connectivité, pas de déconcentration des services publics”, selon le directeur de Sénégal Services - APS",APS - Agence de Presse Sénégalaise,,2026-09-03,day,SEN,dpi.govtech; infra.connect; digital.rural,senegal-services; senegal-numerique,,full,False,,418,2026-09-04,https://aps.sn/dematerialisation-sans-connectivite-pas-de-deconcentration-des-services-publics-selon-le-directeur-de-senegal-services/
2026-09-03-anec-senegal-missions-etat-civil-statistiques-vitales,Accueil - Agence nationale de l'Etat civil,"Agence nationale de l'État civil (ANEC), Sénégal",,2026-09-03,day,SEN,data.statistics; dpi.registry; dpi.id; digital.rural,anec-senegal,,full,False,,829,,https://anec.sn/
2026-09-03-anads-ansd-catalogue-de-donnees-vues-licences,Catalogue de données — Archivage national des données du Sénégal (ANADS),"Agence nationale de la Statistique et de la Démographie (ANSD), Sénégal",,2026-09-03,day,SEN,data.open; data.statistics,ansd,,full,False,,643,,http://anads.ansd.sn/index.php/catalog
2026-09-02-techcabal-alan-acquires-tanel-senegal,Alan acquires Senegal's Tanel in rare Francophone healthtech exit,TechCabal,,2026-09-02,day,SEN; CIV,tech.innovate; finance.new,alan; tanel; ventures-platform; aaic-investment,,full,False,,1492,2026-09-02,https://techcabal.com/2026/09/02/alan-tanel/
2026-09-02-aps-css-paiement-prestations-sociales-wave,La CSS annonce le paiement des prestations sociales par un opérateur de monnaie électronique,Agence de Presse Sénégalaise (APS),,2026-09-02,day,SEN,dpi.pay,wave-mobile-money,,full,False,,250,,https://aps.sn/la-css-annonce-le-paiement-des-prestations-sociales-par-un-operateur-de-monnaie-electronique/
2026-09-02-afdb-axian-digital-finance-women-led-businesses,"African Development Bank and AXIAN Launch Digital Finance Programme to Support 34,000 Women-led Businesses in Africa",African Development Bank Group (distributed by APO Group),,2026-09-02,day,MDG; TZA; SEN; TGO; COM; XSS,finance.new; dpi.pay,african-development-bank; axian-group,,full,False,,1077,2026-09-04,https://afdb.africa-newsroom.com/press/african-development-bank-and-axian-launch-digital-finance-programme-to-support-34000-womenled-businesses-in-africa
2026-09-01-seneweb-cdp-donnees-personnelles-t2-2026,Données personnelles : Plus de 190 dossiers traités par la CDP entre avril et juin,Seneweb,,2026-09-01,day,SEN,gov.protect,cdp-senegal,,full,False,,249,2026-09-02,https://www.seneweb.com/fr/news/Societe/donnees-personnelles-plus-de-190-dossiers-traites-par-la-cdp-entre-avril-et-juin_n_503047.html
2026-09-01-senegal-national-cybersecurity-authority-law,Cyberattaques récurrentes : le Sénégal se dote d'une Autorité nationale de Cybersécurité,AtlanticActu,,2026-09-01,day,SEN,gov.legislate; infra.cybersec,assemblee-nationale-senegal; autorite-nationale-cybersecurite-senegal,sovereignty,full,False,,840,2026-09-01,https://atlanticactu.com/cyberattaques-recurrentes-le-senegal-se-dote-dune-autorite-nationale-de-cybersecurite/
2026-09-01-isoc-pulse-ixp-tracker-hubsix,IXP Tracker — HubSIX,Internet Society Pulse,,2026-09-01,month,SEN,infra.connect,senix,,full,False,,618,,https://pulse.internetsociety.org/en/ixp-tracker/ixp/1594/
2026-09-01-ifc-helios-towers-bond-2026,52011 - HeliosTowers Bond 2026,International Finance Corporation (IFC),,2026-09-01,day,COD; GHA; MDG; MWI; COG; SEN; ZAF; TZA,finance.new; infra.connect,ifc; helios-towers,,full,False,,1197,2026-09-04,https://disclosures.ifc.org/project-detail/SII/52011/heliostowers-bond-2026
2026-09-01-digitalmag-uemoa-monnaie-electronique-senegal,"Monnaie électronique dans l'UEMOA – le Sénégal concentre 29,7 % des actifs et occupe la première place",Digital Mag Côte d'Ivoire,,2026-09-01,day,XWA; SEN,dpi.pay; gov.regional,commission-bancaire-umoa; waemu; wave; orange-money,,full,False,,494,2026-09-04,https://digitalmag.ci/monnaie-electronique-dans-luemoa-le-senegal-concentre-297-des-actifs-et-occupe-la-premiere-place/
2026-09-01-aps-cdp-senegal-317-dossiers-t1-2026,Plus de 300 dossiers traités par la Commission de protection des données personnelles au premier trimestre 2026 (officiel) - APS,APS - Agence de Presse Sénégalaise,,2026-09-01,day,SEN,gov.protect,cdp-senegal,,full,False,,244,2026-09-04,https://aps.sn/plus-de-300-dossiers-traites-par-la-commission-de-protection-des-donnees-personnelles-au-premier-trimestre-2026-officiel/
2026-08-31-techafricanews-yango-fellowship-six-countries,"Yango Expands Fellowship Programme to Six African Countries, Selects 24 STEM Fellows",Tech Africa News,,2026-08-31,day,GHA; ZMB; SEN; ETH; MOZ; CIV,capacity.training,yango,,full,False,,211,2026-08-31,https://techafricanews.com/2026/08/31/yango-fellowship-expands-six-african-countries/
2026-08-31-techafricanews-senegal-gambia-digital-cooperation,"Senegal and Gambia Advance Digital Cooperation on Connectivity, Cybersecurity",Tech Africa News,,2026-08-31,day,SEN; GMB,gov.policy; infra.connect,,,full,False,,174,2026-08-31,https://techafricanews.com/2026/08/31/senegal-and-gambia-advance-digital-cooperation-on-connectivity-cybersecurity/
2026-08-31-koica-senegal-ai-transformation-center-pmc-tender,세네갈 AI 전환 센터 구축을 통한 디지털 역량 강화 사업 PMC 용역 입찰공고 [Senegal AI Transformation Center Digital Capacity-Building Project — PMC Service Tender Notice],"한국국제협력단 (KOICA), procurement notice reproduced via 조달엔 (Jodaln)",,2026-08-31,day,SEN,finance.new; tech.ai; capacity.training,koica,,full,False,,466,2026-09-04,https://jodaln.com/bid/R26BK01705373/000
2026-08-29-senegal-gambie-feuille-route-numerique-commune,Sénégal-Gambie : Dakar et Banjul mettent en chantier une feuille de route numérique commune,Digital Magazine Burkina,,2026-08-29,day,SEN; GMB,gov.regional; infra.cybersec; gov.legislate,gambia-ministry-communications-digital-economy,,full,False,,688,2026-08-30,https://digitalmagazine.bf/2026/08/29/senegal-gambie-dakar-et-banjul-mettent-en-chantier-une-feuille-de-route-numerique-commune/
2026-08-27-wearetech-senegal-gambie-cooperation-numerique-quatre-priorites,Senegal-Gambie : la cooperation numerique se concretise autour de quatre priorites,wearetech.africa,,2026-08-27,day,SEN; GMB,gov.regional; gov.policy; infra.connect,artp-senegal; pura-gambia,,full,False,,487,2026-08-27,https://www.wearetech.africa/fr/fils/actualites/tech/senegal-gambie-la-cooperation-numerique-se-concretise-autour-de-quatre-priorites
2026-08-26-senegal-starlink-primary-schools-connectivity,"Senegal to connect 8,000+ primary schools via Starlink",TechGriot,,2026-08-26,day,SEN,infra.connect; include.divides; dpi.mis; capacity.training,ministere-education-nationale-senegal; starlink; spacex,,full,False,,472,2026-09-01,https://techgriot.co/english/africa/2026/08/senegal-to-connect-8000-primary-schools-via-starlink/
2026-08-26-lemarche-finance-perceptions-services-bancaires,Perception des services bancaires au Senegal : avis tranches et divergents des usagers (Grand reportage),Le Marche,,2026-08-26,day,SEN,dpi.pay; gov.discourse; include.access,ascosen,,full,False,,1791,2026-08-27,https://lemarche.finance/perceptions-des-services-bancaires-au-senegal-avis-tranches-et-divergents-des-usagers-grand-reportage/
2026-08-26-ebrd-ventures-platform-fund-ii,EBRD backs early-stage African technology companies,EBRD,,2026-08-26,day,CIV; EGY; MAR; NGA; SEN,tech.innovate; finance.new; tech.industry,ebrd; ventures-platform,,full,False,,374,2026-09-01,https://www.ebrd.com/home/news-and-events/news/2026/ebrd-backs-early-stage-african-technology-companies.html
2026-08-26-ebrd-s-venture-capital-fund-targets-technology-companies-in-nigeria-mo,"EBRD's Venture Capital Fund Targets Technology Companies In Nigeria, Morocco, Others",Independent Newspapers Nigeria,,2026-08-26,day,CIV; EGY; MAR; NGA; SEN,tech.innovate; finance.new; tech.industry,ebrd; ventures-platform,,full,False,,429,2026-08-27,https://independent.ng/ebrds-venture-capital-fund-targets-technology-companies-in-nigeria-morocco-others/
2026-08-25-undp-senegal-e-justice-dakar-pilot,Senegal Advances e-Justice Rollout With Dakar-Area Pilot,Ecofin Agency,,2026-08-25,day,SEN,dpi.govtech; gov.policy,undp; ministere-justice-senegal,,full,False,,422,2026-08-31,https://www.ecofinagency.com/news-digital/2508-58308-senegal-advances-e-justice-rollout-with-dakar-area-pilot
2026-08-24-socialnetlink-green-coding-interoperabilite,Le Senegal engage son ecosysteme numerique sur la voie du Green Coding,Socialnetlink,,2026-08-24,day,SEN,gov.standards; dpi.exchange; capacity.training; geopol.eu,ministere-des-telecommunications-et-du-numerique-senegal; giz; expertise-france; european-union,,full,False,,817,2026-08-27,https://www.socialnetlink.org/2026/08/24/le-senegal-engage-son-ecosysteme-numerique-sur-la-voie-du-green-coding/
2026-08-24-senego-jeunes-diplomes-services-en-ligne-arnaques,Senegal : les jeunes diplomes investissent les services en ligne malgre les arnaques,Senego,,2026-08-24,day,SEN,include.access; dpi.pay; infra.cybersec,division-cybercriminalite-senegal; osiris-senegal,,full,False,,436,2026-08-27,https://senego.com/senegal-les-jeunes-diplomes-investissent-les-services-en-ligne-malgre-les-arnaques_1996553.html
2026-08-24-lesoleil-tivaouane-ia-maitre-de-son-recit,Intelligence artificielle : Tivaouane veut rester maître de son récit,Le Soleil,,2026-08-24,day,SEN,tech.ai; gov.discourse,cezat-tivaouane,sovereignty,full,False,,392,2026-08-25,https://lesoleil.sn/actualites/intelligence-artificielle-tivaouane-veut-rester-maitre-de-son-recit/
2026-08-24-gambiaj-gambia-senegal-digital-cooperation-implementation,"Gambia, Senegal Move to Implement Digital Cooperation Agreement",The Gambia Journal,,2026-08-24,day,GMB; SEN,gov.regional; infra.connect; infra.cybersec; capacity.training,ministry-communications-digital-economy-gambia; ministere-des-telecommunications-et-du-numerique-senegal,,full,False,,639,2026-08-27,https://gambiaj.com/economy/policy/gambia-senegal-move-to-implement-digital-cooperation-agreement/
2026-08-23-boad-kfw-fonds-transformation-digitale-afrique-ouest,Fonds pour la Transformation Digitale en Afrique de l'Ouest (FTD) - le site du programme BOAD/KfW,BOAD (Banque Ouest Africaine de Developpement) / KfW Entwicklungsbank,,2026-08-23,day,XWA; BEN; BFA; CIV; GNB; MLI; NER; SEN; TGO,dpi.govtech; finance.new; gov.regional; infra.cybersec,boad; kfw; waemu,,full,False,,1084,2026-08-23,https://ftd.boad.org/
2026-08-22-senego-senegal-dependances-numeriques-souverainete,"Hardware chinois, logiciels americains : les dependances du numerique senegalais",Senego,,2026-08-22,day,SEN,gov.discourse; geopol.china; geopol.usa; gov.protect,huawei; zte; artp; ucad,sovereignty,full,False,,610,2026-08-23,https://senego.com/hardware-chinois-logiciels-americains-les-dependances-du-numerique-senegalais_1996000.html
2026-08-22-mesri-interoperabilite-transformation-numerique,MESRI : une nouvelle etape franchie dans la transformation numerique des services,"Ministere de l'Enseignement superieur, de la Recherche et de l'Innovation (MESRI)",,2026-08-22,day,SEN,dpi.govtech; dpi.exchange; gov.policy,ministere-enseignement-superieur-recherche-innovation-senegal; new-deal-technologique,,full,False,,339,2026-08-27,https://mesrisenegal.sn/2026/08/22/mesri-une-nouvelle-etape-franchie-dans-la-transformation-numerique-des-services/
2026-08-21-sikafinance-uemoa-deux-visages-pour-un-meme,UEMOA : deux visages pour un même marché numérique plein d'avenir,Sikafinance,,2026-08-21,day,GNB; CIV; SEN; BFA; BEN; MLI; NER; XWA,finance.new; infra.connect; gov.regional,internet-society,,full,False,,724,2026-08-23,https://www.sikafinance.com/marches/uemoa-deux-visages-pour-un-meme-marche-numerique-plein-d-avenir_63760
2026-08-21-lesoleil-senegal-hubs-africains-ia,Médias : le Sénégal plaide pour des hubs africains dédiés à l’intelligence artificielle,Le Soleil,,2026-08-21,day,SEN,tech.ai; geopol.china; gov.regional,government-of-senegal,sovereignty,full,False,,340,2026-08-25,https://lesoleil.sn/medias/medias-et-ia-le-senegal-plaide-pour-des-hubs-africains-dedies-a-lintelligence-artificielle/
2026-08-21-dcssi-protection-infrastructures-information-critiques,Protection des Infrastructures d’Information Critiques : une nouvelle étape pour la souveraineté et la résilience numériques du Sénégal,Direction générale du Chiffre et de la Sécurité des Systèmes d’Information (DCSSI),,2026-08-21,day,SEN,infra.store; infra.cybersec; gov.legislate,assemblee-nationale-senegal,,full,False,,1088,,https://stcc-ssi.sn/protection-des-infrastructures-dinformation-critiques-une-nouvelle-etape-pour-la-souverainete-et-la-resilience-numeriques-du-senegal/
2026-08-20-seneweb-sonko-cyberattack-auditions,Cybersécurité : Ousmane Sonko annonce des auditions après les récentes attaques,Seneweb,,2026-08-20,day,SEN,infra.cybersec,assemblee-nationale-senegal; daf-senegal; dgid-senegal; projet-loi-25-2026-senegal,,full,False,,364,2026-08-21,https://www.seneweb.com/fr/news/Politique/cybersecurite-ousmane-sonko-annonce-des-auditions-apres-les-recentes-attaques_n_501983.html
2026-08-20-seneweb-loi-securite-numerique-adoption,Sécurité numérique : l'Assemblée nationale adopte à l'unanimité le projet de loi sur les infrastructures critiques,Seneweb,,2026-08-20,day,SEN,infra.cybersec; gov.legislate; infra.store; tech.ai,assemblee-nationale-senegal; ministere-des-telecommunications-et-du-numerique-senegal; autorite-nationale-cybersecurite-senegal; senegal-numerique; projet-loi-25-2026-senegal,sovereignty,full,False,,478,2026-08-21,https://www.seneweb.com/fr/news/Politique/securite-numerique-lassemblee-nationale-adopte-a-lunanimite-le-projet-de-loi-sur-les-infrastructures-critiques_n_501981.html
2026-08-20-seneweb-fracture-numerique-40pc,Fracture numérique : 40 % des Sénégalais toujours sans accès à la connectivité,Seneweb,,2026-08-20,day,SEN,include.divides; infra.connect,ministere-des-telecommunications-et-du-numerique-senegal; assemblee-nationale-senegal; projet-loi-25-2026-senegal,sovereignty,full,False,,245,2026-08-21,https://www.seneweb.com/fr/news/Technologie/fracture-numerique-40-des-senegalais-toujours-sans-acces-a-la-connectivite_n_501971.html
2026-08-20-seneweb-etudiant-ordinateur-enquete,"« Un étudiant, un ordinateur » : l'Assemblée ouvre une enquête sur près de 48 milliards de FCFA",Seneweb,,2026-08-20,day,SEN,include.access,assemblee-nationale-senegal; un-etudiant-un-ordinateur; ecobank,,full,False,,883,2026-08-21,https://www.seneweb.com/fr/news/Politique/un-etudiant-un-ordinateur-lassemblee-ouvre-une-enquete-sur-pres-de-48-milliards-de-fcfa_n_501999.html
2026-08-20-senegal-rapport-intercommission-projet-loi-25-2026-iic,Rapport de l'intercommission sur le projet de loi n° 25/2026 sur la protection des infrastructures d'informations critiques et la sécurité numérique,Assemblée nationale du Sénégal (via Vie-Publique.sn),"M. Ousmane Diop, rapporteur",2026-08-20,day,SEN,infra.cybersec; gov.legislate; gov.protect; infra.store,assemblee-nationale-senegal; ministere-des-telecommunications-et-du-numerique-senegal; autorite-nationale-cybersecurite-senegal; projet-loi-25-2026-senegal,sovereignty,full,False,2026-08-20-senegal-rapport-intercommission-projet-loi-25-2026-iic.pdf,3530,2026-08-26,https://www.vie-publique.sn/docs/28c7e9ff-d2e3-4dd9-9bd0-577ace23d448/projet-loi-25-2026-protection-infrastructures-critiques-securite-numerique-assemblee-nationale-du-senegal.pdf
2026-08-20-lesoleil-ndoye-qualifier-infrastructure-critique,Sécurité numérique et souveraineté : comment qualifier une infrastructure critique ? Par Babacar Charles Ndoye,Le Soleil,,2026-08-20,day,SEN,infra.cybersec; gov.standards,projet-loi-25-2026-senegal,sovereignty,full,False,,1146,2026-08-25,https://lesoleil.sn/opinions/tribune-dexpert/securite-numerique-et-souverainete-comment-qualifier-une-infrastructure-critique-par-babacar-charles-ndoye/
2026-08-20-lesoleil-ansd-ensae-recrutement,Statistiques : l'ANSD plaide pour le recrutement des diplômés de l'ENSAE dans les ministères,Le Soleil,,2026-08-20,day,SEN,data.statistics; capacity.training,ansd; ensae-senegal,,full,False,,404,2026-08-21,https://lesoleil.sn/actualites/education/statistiques-lansd-plaide-pour-le-recrutement-des-diplomes-de-lensae-dans-les-ministeres/
2026-08-20-el-malick-ndiaye-cybersecurite-culture-administrative,El Malick Ndiaye : « Nous devons faire de la cybersécurité une véritable culture administrative »,Le Soleil,,2026-08-20,day,SEN,infra.cybersec; gov.legislate,assemblee-nationale-senegal; projet-loi-25-2026-senegal,,full,False,,395,2026-08-21,https://lesoleil.sn/actualites/technologie/el-malick-ndiaye-nous-devons-faire-de-la-cybersecurite-une-veritable-culture-administrative/
2026-08-20-aps-senegal-samba-diouf-responsabilite-etat-numerique,"Proteger le numerique n est plus une option, c est une responsabilite de l Etat, selon le ministre Samba Diouf",Agence de Presse Senegalaise,,2026-08-20,day,SEN,gov.policy; gov.legislate; infra.cybersec,ministere-des-telecommunications-et-du-numerique-senegal; assemblee-nationale-senegal; projet-loi-25-2026-senegal; dgcpt-senegal; daf-senegal,sovereignty,full,False,,506,2026-08-23,https://aps.sn/proteger-le-numerique-nest-plus-une-option-cest-une-responsabilite-de-letat-selon-le-ministre-samba-diouf/
2026-08-20-aps-senegal-khady-sarr-cybersecurite-continuite-soins,Cybersecurite: Khady Sarr alerte sur les risques pour la continuite des soins,Agence de Presse Senegalaise,,2026-08-20,day,SEN,gov.legislate; gov.discourse; infra.cybersec,assemblee-nationale-senegal; projet-loi-25-2026-senegal; autorite-nationale-cybersecurite-senegal,,full,False,,391,2026-08-23,https://aps.sn/cybersecurite-khady-sarr-alerte-sur-les-risques-pour-la-continuite-des-soins/
2026-08-20-aps-senegal-hebergement-donnees-personnelles-pleniere,L hebergement des donnees personnelles au coeur de la pleniere sur la securite numerique au Senegal,Agence de Presse Senegalaise,,2026-08-20,day,SEN,gov.protect; infra.store; gov.legislate,assemblee-nationale-senegal; ministere-des-telecommunications-et-du-numerique-senegal; projet-loi-25-2026-senegal; universite-numerique-cheikh-hamidou-kane,sovereignty,full,False,,539,2026-08-23,https://aps.sn/lhebergement-des-donnees-personnelles-au-coeur-de-la-pleniere-sur-la-securite-numerique-au-senegal/
2026-08-19-seneweb-cooperation-sino-senegalaise-ia-huawei,"Coopération sino-sénégalaise : Formation technique, IA et partenariat avec Huawei au cœur des échanges d'Idrissa Samb en Chine",Seneweb,,2026-08-19,day,SEN,geopol.china; tech.ai; capacity.training,huawei; government-of-senegal,sovereignty,full,False,,751,2026-08-25,https://www.seneweb.com/fr/news/16/cooperation-sino-senegalaise-formation-technique-ia-et-partenariat-avec-huawei-au-coeur-des-echanges-didrissa-samb-en-chine_n_501848.html
2026-08-19-senegal-optic-new-deal-technologique-secteur-prive-aps,Des professionnels du numerique appellent a renforcer la participation du secteur prive national dans le New Deal Technologique,Agence de Presse Senegalaise (APS),,2026-08-19,day,SEN,gov.policy; tech.industry; gov.discourse,optic-senegal; ministere-des-telecommunications-et-du-numerique-senegal,sovereignty,full,False,,600,2026-08-24,https://aps.sn/des-professionnels-du-numerique-appellent-a-renforcer-la-participation-du-secteur-prive-national-dans-le-new-deal-technologique/
2026-08-19-aps-senegal-salon-economie-numerique-decembre,"Dakar abrite un salon international sur l economie numerique les 17 et 18 decembre, en marge des Assises de l entreprise",Agence de Presse Senegalaise,,2026-08-19,day,SEN,tech.industry; infra.cybersec; gov.policy,optic-senegal; ministere-des-telecommunications-et-du-numerique-senegal,,full,False,,372,2026-08-23,https://aps.sn/dakar-abrite-un-salon-international-sur-leconomie-numerique-les-17-et-18-decembre-en-marge-des-assises-de-lentreprise/
2026-08-18-digitalbusiness-senegal-cybastion-mou-cybersecurite,Cooperation: la societe americaine de cybersecurite Cybastion recherche des partenaires senegalais,Digital Business Africa,,2026-08-18,day,SEN,finance.mou; infra.cybersec; geopol.usa,cybastion; ministere-des-telecommunications-et-du-numerique-senegal; us-embassy-senegal; new-deal-technologique,sovereignty,full,False,,221,2026-08-23,https://www.digitalbusiness.africa/cooperation-la-societe-americaine-de-cybersecurite-cybastion-recherche-des-partenaires-senegalais/
2026-08-17-senegal-us-cybersecurity-ai-cooperation,"Senegal, US explore deeper cooperation in cybersecurity, AI and digital economy",TechReviewAfrica,,2026-08-17,day,SEN,geopol.usa; gov.policy,ministere-des-telecommunications-et-du-numerique-senegal; new-deal-technologique; us-embassy-senegal,,full,False,,199,2026-08-18,https://techreviewafrica.com/news/6786/senegal-us-explore-deeper-cooperation-in-cybersecurity-ai-and-digital-economy
2026-08-17-senegal-critical-infrastructure-bill-ministry-details,Senegal Advances New Cybersecurity Bill To Protect Critical Infrastructure And Strengthen Digital Sovereignty,Broadcast Media Africa,,2026-08-17,day,SEN,gov.legislate; infra.cybersec,ministere-des-telecommunications-et-du-numerique-senegal; new-deal-technologique,sovereignty,full,False,,491,2026-08-19,https://news.broadcastmediaafrica.com/2026/08/17/senegal-advances-new-cybersecurity-bill-to-protect-critical-infrastructure-and-strengthen-digital-sovereignty/
2026-08-17-senegal-autorite-nationale-cybersecurite,Sénégal: vers la mise en place d'une Autorité nationale de cybersécurité,Agence Ecofin,,2026-08-17,day,SEN,gov.legislate; infra.cybersec,ministere-des-telecommunications-et-du-numerique-senegal,sovereignty,full,False,,468,2026-08-18,https://www.agenceecofin.com/actualites-numerique/1708-140914-senegal-vers-la-mise-en-place-d-une-autorite-nationale-de-cybersecurite
2026-08-17-senegal-anec-kaolack-civil-registry-budget-gap,Kaolack : l'ANEC accélère la digitalisation de l'état civil,Agence de Presse Sénégalaise (APS),,2026-08-17,day,SEN,dpi.registry; gov.discourse; include.access,anec-senegal; lgec; sama-etat-civil,,full,False,,590,2026-08-18,https://aps.sn/kaolack-lanec-accelere-la-digitalisation-de-letat-civil/
2026-08-17-koica-youth-leaders-programme-gimpa-ghana,KOICA Youth Leaders Programme First Cohort Ends at GIMPA,Ghana Institute of Management and Public Administration (GIMPA),,2026-08-17,day,GHA; NGA; CMR; SEN,capacity.training; tech.ai,koica; gimpa,,full,False,,470,2026-08-21,https://gimpa.edu.gh/2026/08/17/koica-youth-leaders-programme-first-cohort-ends-at-gimpa/
2026-08-16-senegal-anec-civil-registry-digitisation-remediation-progress,Avancement de la remédiation nationale sur la digitalisation de l'état civil : une progression territoriale structurée du LGEC et de SAMA ÉTAT CIVIL,Directactu,,2026-08-16,day,SEN,dpi.registry; dpi.exchange; gov.standards,anec-senegal; lgec; sama-etat-civil,sovereignty,excerpt,False,,966,2026-08-18,https://directactu.net/2026/08/16/par-matar-ndiaye-dg-de-lanec-avancement-de-la-remediation-nationale-sur-la-digitalisation-de-letat-civil-une-progression-territoriale-structuree-du-lgec-et-de-sama-etat-civil/
2026-08-14-senegal-moves-to-strengthen-critical-infrastructure-and-digital-security,Senegal Moves to Strengthen Critical Infrastructure and Digital Security,Tech Africa News,,2026-08-14,day,SEN,infra.cybersec; gov.legislate; tech.innovate,ministere-des-telecommunications-et-du-numerique-senegal,,full,False,,339,2026-08-16,https://techafricanews.com/2026/08/14/senegal-moves-to-strengthen-critical-infrastructure-and-digital-security/
2026-08-14-senegal-moves-to-safeguard-digital-infrastructure,Senegal moves to safeguard digital infrastructure,ITWeb Africa,,2026-08-14,day,SEN,infra.cybersec; gov.legislate; gov.standards,ministere-des-telecommunications-et-du-numerique-senegal,sovereignty,full,False,,506,2026-08-16,https://itweb.africa/article/senegal-moves-to-safeguard-digital-infrastructure/KzQenMjyxD47Zd2r
2026-08-14-senegal-ict-ministry-oumou-group-govtech-govstack,ICT Ministry and Oumou Group enhance digital collaboration in Senegal,TechReviewAfrica,,2026-08-14,day,SEN,dpi.govtech; gov.policy,ministere-des-telecommunications-et-du-numerique-senegal; oumou-group,,full,False,,262,2026-08-18,https://techreviewafrica.com/news/6769/ict-ministry-and-oumou-group-enhance-digital-collaboration-in-senegal
