slug,title,publisher,author,published,date_precision,places,topics,entities,lens,body_completeness,finance,artefact,words,ingested,url
2026-07-13 D4D Hub on Sao Tome and Principe,D4D Hub on Sao Tome and Principe (Data Governance Capacity Building Workshop),Digital for Development (D4D) Hub (LinkedIn),D4D Hub,2026-07-13,day,STP,gov.protect; gov.policy; gov.regional; capacity.training,d4d-hub; au-data-policy-framework; auda-nepad; kictanet; giz; african-union; european-union,sovereignty,full,False,,317,2026-07-14,https://www.linkedin.com/posts/d4dhub_d4datagov-datagovernance-africa-activity-7482375055130279936-Fj_f/
2026-07-09-fintech-times-stp-fintech-analysis,São Tomé and Príncipe: Fintech in Africa's Second-Smallest Nation,The Fintech Times,,2026-07-09,day,STP,dpi.pay; finance.new,bcstp; bistp,,full,False,,1248,2026-07-19,https://thefintechtimes.com/sao-tome-and-principe-fintech-in-africas-second-smallest-nation/
2026-06-27-sao-tome-unodc-digital-evidence-chain,São Tomé and Príncipe builds a complete digital-evidence chain. From the phone to the courtroom,"United Nations Office on Drugs and Crime, West and Central Africa",,2026-06-27,day,STP,dpi.mis,unodc; ohchr; undp; ministerio-da-justica-sao-tome; policia-judiciaria-sao-tome,,full,False,,730,,https://www.unodc.org/westandcentralafrica/en/westandcentralafrica/stories/2026/so-tom-and-prncipe-builds-a-complete-digital-evidence-chain--from-the-phone-to-the-courtroom.html
2026-06-25-bi-disponiveis-levantamento-campanha-diaspora-portugal,"Bilhetes de Identidade já disponíveis para levantamento no âmbito da campanha ""BI para Todos os São-Tomenses""",Magazine Santomensidade,,2026-06-25,day,STP,dpi.id; dpi.registry,dgrn,,full,False,,385,2026-07-19,https://magazinesantomensidade.com/bilhetes-de-identidade-ja-disponiveis-para-levantamento-no-ambito-da-campanha-bi-para-todos-os-sao-tomenses/
2026-06-16-sao-tome-u-report-cinco-anos-lancamento-u-report-raparigas,Plataforma U-Report STP celebra cinco anos promovendo a conexão e participação de mais de 12 mil jovens,Rádio Nacional de São Tomé e Príncipe (RSTP),,2026-06-16,day,STP,include.access; include.divides,unicef; instituto-da-juventude-sao-tome; u-report-sao-tome,,full,False,,554,,https://rstp.st/2026/06/16/plataforma-u-report-stp-celebra-cinco-anos-promovendo-a-conexao-e-participacao-de-mais-de-12-mil-jovens/
2026-06-15-sao-tome-piaui-saude-digital-teleconsulta-angolares-caue,Tecnologia permite a população do distrito de Caué receber assistência médica directa do Brasil,Téla Nón,,2026-06-15,day,STP,digital.rural,piaui-saude-digital; ministerio-da-saude-sao-tome; cplp,,full,False,,608,,https://www.telanon.info/politica/2026/06/15/53307/tecnologia-permite-a-populacao-do-distrito-de-caue-receber-assistencia-medica-directa-do-brasil/
2026-06-10-dspdp-macau-formaliza-cooperacao-protecao-dados-stp,A DSPDP de Macau formaliza cooperação com as autoridades de protecção de dados pessoais de São Tomé e Príncipe e de Cabo Verde,Portal do Governo da RAE de Macau,,2026-06-10,day,STP,gov.protect; dpi.exchange; geopol.china,national-data-protection-agency-sao-tome; dspdp-macau; rede-lusofona-protecao-dados,sovereignty,full,False,,643,2026-07-19,https://www.gov.mo/pt/noticias/831008/
2026-06-09-sao-tome-cst-equipamentos-informaticos-adaptados-acastep,"CST entrega equipamentos informáticos adaptados à ACASTEP, vencedora do concurso CST Mais",Rádio Nacional de São Tomé e Príncipe (RSTP),,2026-06-09,day,STP,include.access; include.divides,cst-sao-tome; acastep,,full,False,,477,,https://rstp.st/2026/06/09/cst-entrega-equipamentos-informaticos-adaptados-a-acastep-vencedora-do-concurso-cst-mais/
2026-06-01-soff-sao-tome-approved-investment,"São Tomé and Príncipe, Dominican Republic and Suriname Approved for SOFF Investment",Systematic Observations Financing Facility (SOFF),,2026-06-01,day,STP,data.satellite,soff; undp; knmi; wmo,,full,False,,801,,https://www.un-soff.org/news/sao-tome-and-principe-dominican-republic-and-suriname-approved-for-soff-investment/
2026-06-01-sao-tome-unodc-direitosaopovo-ai-justice-platform,"When walking into a police station is the barrier, build a door that opens from the other side","United Nations Office on Drugs and Crime (UNODC), West and Central Africa",,2026-06-01,month,STP,tech.ai; dpi.mis; digital.rural,unodc; jes-british-columbia; ministry-of-justice-sao-tome-and-principe; judicial-police-sao-tome-and-principe; anthropic,,full,False,,1508,,https://www.unodc.org/westandcentralafrica/en/westandcentralafrica/stories/2026/when-walking-into-a-police-station-is-the-barrier--build-a-door-that-opens-from-the-other-side.html
2026-05-27-macau-to-sign-data-protection-pacts-stp-cabo-verde,"Macau to sign personal data protection pacts with Cape Verde, Sao Tome and Principe",Macau Business (LUSA),,2026-05-27,day,STP,gov.protect; dpi.exchange; geopol.china,national-data-protection-agency-sao-tome; dspdp-macau; rede-lusofona-protecao-dados,sovereignty,full,False,,444,2026-07-19,https://macaubusiness.com/macau-to-sign-personal-data-protection-pacts-with-cape-verde-sao-tome-and-principe/
2026-05-23-sao-tome-ustp-reitor-interino-investimento-ciencia-digitalizacao,Reitor interino da USTP defende maior investimento na ciência e recursos humanos,Rádio Nacional de São Tomé e Príncipe (RSTP),,2026-05-23,day,STP,capacity.training; capacity.research,ustp; ministry-of-education-sao-tome-and-principe,,full,False,,509,,https://rstp.st/2026/05/23/reitor-interino-da-ustp-defende-maior-investimento-na-ciencia-e-recursos-humanos/
2026-05-14-afap-tender-data-center-servidores-identidade-digital,AFAP – Fornecimento de servidores para o data center e recuperação de desastre para o sistema de identidade digital,Téla Nón,,2026-05-14,day,STP,infra.store; dpi.id,afap; inic-sao-tome,,full,False,,255,2026-07-19,https://www.telanon.info/anuncios/2026/05/14/52921/afap-fornecimento-de-servidores-para-o-data-center-e-recuperacao-de-desastre-para-o-sistema-de-identidade-digital/
2026-05-08-sao-tome-telanon-fao-sistema-registo-embarcacoes-formacao,São Tomé e Príncipe avança na digitalização da gestão das embarcações de pesca,Téla Nón,,2026-05-08,day,STP,infra.capacity,fao; marapa; direcao-geral-das-pescas-e-aquicultura-sao-tome-and-principe; guarda-costeira-sao-tome-and-principe,,full,False,,619,,https://www.telanon.info/sociedade/2026/05/08/52813/sao-tome-e-principe-avanca-na-digitalizacao-da-gestao-das-embarcacoes-de-pesca/
2026-05-07-sao-tome-unicef-dashboards-supervisao-educativa,UNICEF – Contratação de uma instituição de ensino superior/universidade para o desenvolvimento de Dashboards para a supervisão educativa nacional,Téla Nón,,2026-05-07,day,STP,dpi.exchange; dpi.mis,unicef,,full,False,,197,,https://www.telanon.info/anuncios/2026/05/07/52802/unicef-contratacao-de-uma-instituicao-de-ensino-superior-universidade-para-o-desenvolvimento-de-dashboards-para-a-supervisao-educativa-nacional/
2026-04-30-prese-inaugura-recenseamento-automatico,PReSE inaugura recenseamento automático e poupa milhões ao Estado,Téla Nón,,2026-04-30,day,STP,dpi.registry; dpi.exchange; geopol.eu,prese-sao-tome; dgrn; universidade-aveiro,,full,False,,514,2026-07-19,https://www.telanon.info/sociedade/2026/04/30/52715/prese-inaugura-recenseamento-automatico-e-poupa-milhoes-ao-estado/
2026-04-29-sao-tome-pnud-avaliacao-sistema-informacao-saude,IC- Para realizar a avaliação do Sistema de informação na Saúde em STP,"United Nations Development Programme (UNDP-STP), notice republished by undpjobs.net",,2026-04-29,day,STP,dpi.exchange; dpi.mis,undp; ministry-of-health-sao-tome-and-principe; dhis2; msupply,,full,False,,427,,https://undpjobs.net/vacancy/ic-para-realizar-a-avaliacao-do-sistema-de-informacao-na-saude-em-stp-842416
2026-04-29-oms-sao-tome-semana-africana-vacinacao-digitalizacao-dados,"A Semana Africana da Vacinação 2026 começa em São Tomé e Príncipe, reafirmando que as vacinas funcionam para todos","Organização Mundial da Saúde, Escritório Regional para a África",,2026-04-29,day,STP,digital.rural; dpi.mis,who; ministry-of-health-sao-tome-and-principe,,full,False,,581,,https://www.afro.who.int/pt/countries/sao-tome-and-principe/news/semana-africana-da-vacinacao-2026-comeca-em-sao-tome-e-principe-reafirmando-que-vacinas-funcionam
2026-04-23-afdb-sao-tome-etreep-245-million-grant,São Tomé and Príncipe: African Development Bank Group Approves $24.5 Million Grant to Power Clean Energy Future,African Development Bank Group,,2026-04-23,day,STP,infra.energy,afdb; emae-sao-tome; government-of-sao-tome-and-principe,,full,False,,840,,https://www.afdb.org/en/news-and-events/press-releases/sao-tome-and-principe-african-development-bank-group-approves-245-million-grant-power-clean-energy-future-92667
2026-04-22-rstp-pnud-capacitacao-digitalizacao-inteligencia-artificial,PNUD inicia capacitação em Digitalização e Inteligência Artificial para a Administração Pública em STP,Rádio Nacional de São Tomé e Príncipe (RSTP),,2026-04-22,day,STP,gov.policy; capacity.literacy; tech.ai; infra.capacity,undp; koica; government-of-sao-tome-and-principe,,full,False,,324,,https://rstp.st/2026/04/22/pnud-inicia-capacitacao-em-digitalizacao-e-inteligencia-artificial-para-a-administracao-publica-em-stp/
2026-04-17-sao-tome-bcstp-relatorio-dos-sistemas-de-pagamentos,Relatório de Sistemas de Pagamentos,Banco Central de São Tomé e Príncipe (BCSTP),,2026-04-17,day,STP,dpi.pay,banco-central-de-sao-tome-e-principe,,full,False,,550,,https://bcstp.st/Banco-Central?x=1TO4%2Bebti5rf2nJ1j8MKBg%3D%3D&z=C2im%2BH0SvXYxbX7SU4Hq3A%3D%3D
2026-04-15-stp-lanca-sistema-emissao-passaportes-sep-2-0,STP lança novo sistema de emissão de passaportes 2.0 para reforço da segurança e eficiência,RSTP (Rádio Televisão de São Tomé e Príncipe),,2026-04-15,day,STP,dpi.id; dpi.registry,smf-stp,,full,False,,490,2026-07-19,https://rstp.st/2026/04/15/stp-lanca-novo-sistema-de-emissao-de-passaportes-2-0-para-reforco-da-seguranca-e-eficiencia/
2026-04-15-recenseamento-automatico-fiscalizado-anpdp,Recenseamento eleitoral automático vai ser fiscalizado pela Agência Nacional de Protecção de Dados Pessoais,Téla Nón,,2026-04-15,day,STP,gov.protect; dpi.registry; dpi.exchange,national-data-protection-agency-sao-tome; dgrn,sovereignty,full,False,,462,2026-07-19,https://www.telanon.info/politica/2026/04/15/52530/recenseamento-eleitoral-automatico-vai-ser-fiscalizado-pela-agencia-nacional-de-proteccao-de-dados-pessoais/
2026-04-07 São Tomé and Príncipe Launches Citizen Portal,São Tomé and Príncipe Launches Citizen Portal,Centre for Digital Public Infrastructure (CDPI),CDPI Team,2026-04-07,day,STP,dpi.govtech; dpi.id; dpi.exchange; include.access,cdpi; world-bank; co-develop,,full,False,,235,2026-07-14,https://cdpi.dev/blog/sao-tome-and-principe-launches-citizen-portal/
2026-04-01-sao-tome-lei-recenseamento-eleitoral-automatico-entra-em-vigor,Eleições'26: Lei do Recenseamento Eleitoral Automático entra em vigor,RSTP — Rádio Nacional de São Tomé e Príncipe,,2026-04-01,day,STP,data.statistics,dgrn-sao-tome; comissao-eleitoral-nacional-stp; prese-sao-tome,,full,False,,421,,https://rstp.st/2026/04/01/eleicoes26-lei-do-recenseamento-eleitoral-automatico-entra-em-vigor/
2026-04-01-sao-tome-afap-consultoria-implementacao-sige,"AFAP – Consultoria A.T especializada em Infraestruturas tecnológicas, gestão de recursos e capacitação para implementação do sistema integrado de gestão escolar (SIGE).",Téla Nón,,2026-04-01,day,STP,dpi.exchange; dpi.mis,afap; world-bank,,full,False,,129,,https://www.telanon.info/anuncios/2026/04/01/52396/afap-consultoria-a-t-especializada-em-infraestruturas-tecnologicas-gestao-de-recursos-e-capacitacao-para-implementacao-do-sistema-integrado-de-gestao-escolar-sige/
2026-03-31-palop-digital-identity-collaboration-biometricupdate,PALOP countries collaborate to enhance digital identity and public services,Biometric Update,,2026-03-31,day,CPV; AGO; GNB; MOZ; STP; XAF,dpi.id; gov.regional,unu-egov; cetic-br; nic-br; digital-governance-dialogues,,full,False,,254,2026-07-18,https://www.biometricupdate.com/202603/palop-countries-collaborate-to-enhance-digital-identity-and-public-services
2026-03-31-india-mea-bilateral-brief-india-sao-tome-and-principe,Bilateral Brief on India-Sao Tome & Principe Relations,"Ministry of External Affairs, Government of India",,2026-03-31,day,STP,geopol.india,india-ministry-of-external-affairs; government-of-sao-tome-and-principe; ntpc-india; international-solar-alliance; ooru-digital,,full,False,,2005,,https://www.mea.gov.in/Portal/ForeignRelation/India-SaoTome26.pdf
2026-03-28-inic-lanca-portal-do-cidadao,INIC celebra 18º aniversário com lançamento da plataforma Portal do Cidadão,RSTP (Rádio Televisão de São Tomé e Príncipe),,2026-03-28,day,STP,dpi.govtech; dpi.exchange,inic-sao-tome,,full,False,,563,2026-07-19,https://rstp.st/2026/03/28/inic-celebra-18o-aniversario-com-lancamento-da-plataforma-portal-do-cidadao/
2026-03-27-cst-inaugura-antena-agua-ize,CST inaugura antena de telecomunicação em Água Izé para reforço de cobertura nacional,RSTP (Rádio Televisão de São Tomé e Príncipe),,2026-03-27,day,STP,infra.connect; include.divides; include.access,cst; ager,,full,False,,646,2026-07-19,https://rstp.st/2026/03/27/cst-inaugura-antena-de-telecomunicacao-em-agua-ize-para-reforco-de-cobertura-nacional/
2026-03-26-sao-tome-ine-inquerito-orcamentos-familiares-terreno,Pobreza extrema atinge milhares de famílias em São Tomé e Príncipe,Téla Nón,,2026-03-26,day,STP,data.statistics,ine-sao-tome,,full,False,,295,,https://www.telanon.info/sociedade/2026/03/26/52331/pobreza-extrema-atinge-milhares-de-familias-em-sao-tome-e-principe/
2026-03-25-sao-tome-lancamento-repositorio-cientifico-nacional-cplp,Lançamento do Repositório Comum da CPLP e do Repositório Científico de São Tomé e Príncipe,"Comunidade dos Países de Língua Portuguesa (CPLP) — Ensino Superior, Ciência e Tecnologia",,2026-03-25,day,STP,capacity.research; capacity.training,cplp; direccao-ensino-superior-ciencia-sao-tome; fct-portugal; universidade-do-minho; ibict,,full,False,,603,,https://esct.cplp.org/noticias/noticias-detalhe/?id=23926
2026-03-23-sao-tome-mne-emissao-passaporte-nao-presencial-diaspora,GOVERNO DISPONIBILIZA EMISSÃO DE PASSAPORTE POR VIA NÃO PRESENCIAL PARA CIDADÃOS NA DIÁSPORA,"Ministério dos Negócios Estrangeiros, Cooperação e Comunidades de São Tomé e Príncipe",,2026-03-23,day,STP,dpi.id,mne-sao-tome; smf-sao-tome,,full,False,,282,,https://mne.gov.st/noticias/atualidades/governo-disponibiliza-emissao-passaporte-por-nao-presencial-para-cidadaos-na-diaspora
2026-03-23-sao-tome-lei-3-2026-orcamento-geral-do-estado,Lei n.º 3/2026 — Orçamento Geral do Estado para o ano económico de 2026,"Assembleia Nacional de São Tomé e Príncipe, Diário da República n.º 18, I Série",,2026-03-23,day,STP,dpi.pay; finance.budget,assembleia-nacional-sao-tome; government-of-sao-tome-and-principe; direccao-dos-impostos-sao-tome,,excerpt,False,,8161,,https://cipstp.st/wp-content/uploads/2026/05/Lei-OGE-2026_23-marco-2026.pdf
2026-03-19-sao-tome-campanha-nacional-bilhete-de-identidade-gratuito,São Tomé e Príncipe: Projeto PREsSe | Campanha nacional de atribuição gratuita do Bilhete de Identidade,"Camões — Instituto da Cooperação e da Língua, I.P.",,2026-03-19,day,STP,dpi.registry; dpi.id,dgrn-sao-tome; prese-sao-tome; camoes-instituto; european-union,,full,False,,307,,https://www.instituto-camoes.pt/sobre/comunicacao/noticias/sao-tome-e-principe
2026-03-11-world-bank-sao-tome-dpf-fiscal-energy-digital-connectivity,"Program Document for a Proposed Grant to Democratic Republic of São Tomé and Príncipe for the STP Fiscal Sustainability, Energy Access and Digital Connectivity Development Policy Financing",World Bank Group,,2026-03-11,day,STP,infra.connect; infra.energy,world-bank; government-of-sao-tome-and-principe; ministerio-economia-financas-sao-tome; emae-sao-tome,,excerpt,False,,7387,,https://documents1.worldbank.org/curated/en/099031726142522373/pdf/BOSIB-c542db32-f347-47c2-8615-eddffe81caa8.pdf
2026-03-10-sao-tome-dgrn-registo-nascimento-electronico-maternidades,Direção-geral dos Registos e Notariados com mais de 3 mil registos de nascimento por ano,RSTP — Rádio Nacional de São Tomé e Príncipe,,2026-03-10,day,STP,digital.rural; dpi.id,dgrn,,full,False,,462,,https://rstp.st/2026/03/10/direcao-geral-dos-registos-e-notariados-com-mais-de-3-mil-registos-de-nascimento-por-ano/
2026-03-02-china-embassy-sao-tome-19a-equipa-medica-certificado-merito,Ministério da Saúde de São Tomé e Príncipe Confere Certificado de Mérito à 19.ª Equipa Médica Chinesa,Embaixada da República Popular da China na República Democrática de São Tomé e Príncipe,,2026-03-02,day,STP,geopol.china,china-embassy-sao-tome; ministerio-da-saude-sao-tome,,full,False,,230,,https://st.china-embassy.gov.cn/por/sghd_3/202603/t20260303_11867993.htm
2026-02-23-sao-tome-servicos-geograficos-cadastrais-paralisados,Serviços Geográficos e Cadastrais estão paralisados por causa de dívida com o arrendamento,Téla Nón,,2026-02-23,day,STP,dpi.mis,servicos-geograficos-cadastrais-sao-tome; ministerio-das-infraestruturas-recursos-naturais-stp,,full,False,,268,,https://www.telanon.info/sociedade/2026/02/23/51972/servicos-geograficos-e-cadastrais-estao-paralisados-por-causa-de-divida-com-o-arrendamento/
2026-02-20-sao-tome-afi-second-demand-side-survey-financial-inclusion,São Tomé and Príncipe: Strengthening Financial Resilience and Closing the Gender Gap,Alliance for Financial Inclusion (AFI),,2026-02-20,day,STP,dpi.pay,banco-central-de-sao-tome-e-principe; alliance-for-financial-inclusion,,full,False,,217,,https://afi-global.org/publication/sao-tome-and-principe-strengthening-financial-resilience-and-closing-the-gender-gap/
2026-02-18-uneca-sao-tome-national-tourism-survey-tsa-new-phase,Powering tourism growth: ECA and São Tomé and Príncipe join forces to transform the sector with high-quality data,"United Nations Economic Commission for Africa (ECA), Subregional Office for Central Africa",,2026-02-18,day,STP,data.statistics,uneca; ine-sao-tome; ministerio-turismo-sao-tome,,full,False,,449,,https://www.uneca.org/stories/powering-tourism-growth-eca-and-s%C3%A3o-tom%C3%A9-and-pr%C3%ADncipe-join-forces-to-transform-the-sector
2026-02-10-sao-tome-direccao-dos-impostos-memorando-turismo-e-factura,Direcção,"Direcção dos Impostos, Ministério das Finanças de São Tomé e Príncipe (Imposto Online)",,2026-02-10,day,STP,dpi.pay; dpi.registry; finance.mou,direccao-dos-impostos-sao-tome; direccao-geral-turismo-hotelaria-sao-tome,,full,False,,1862,,https://impostos.financas.gov.st/index.php/component/k2/itemlist/category/77-direccao
2026-02-06-stp-pronto-novo-sistema-recenseamento-eleitoral,São Tomé e Príncipe pronto para um novo sistema de recenseamento eleitoral,Jornal Económico (com Lusa),,2026-02-06,day,STP,dpi.registry; dpi.exchange; dpi.id,prese-sao-tome; universidade-aveiro,,full,False,,770,2026-07-19,https://jornaleconomico.sapo.pt/noticias/sao-tome-e-principe-pronto-para-um-novo-sistema-de-recenseamento-eleitoral/
2026-02-04-china-embassy-sao-tome-entrega-medicamentos-equipamentos-medicos,Embaixadora Xu Yingzhen Presente na Cerimónia de Entrega dos Medicamentos e Equipamentos Médicos Doados pela China a São Tomé e Príncipe,Embaixada da República Popular da China na República Democrática de São Tomé e Príncipe,,2026-02-04,day,STP,geopol.china,china-embassy-sao-tome; ministerio-da-saude-sao-tome; focac,,full,False,,234,,https://st.china-embassy.gov.cn/por/sghd_3/202602/t20260205_11851272.htm
2026-01-29-lusophone-countries-in-africa-deepen-digital-cooperation-to-strengthen-data-governance,Lusophone countries in Africa deepen digital cooperation to strengthen data governance,UNESCO,,2026-01-29,day,AGO; MOZ; GNB; STP,gov.regional; gov.protect; capacity.training,unesco; smart-africa; intic-mozambique; african-union; undp,,full,False,,1015,2026-08-27,https://www.unesco.org/en/articles/lusophone-countries-africa-deepen-digital-cooperation-strengthen-data-governance
