row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
BDI-gov.regional-igad-cross-border-health-security,BDI,gov.regional,Governance,instrument,IGAD cross-border health security cooperation,In development,2026-08-19,"Consultation on a memorandum held in Bujumbura, August 2026",2026-08-19,Advanced,Did not exist,A consultation on a cross-border health-security memorandum has been held under a World Bank-supported regional programme; nothing is signed and no data-sharing arrangement is on file,2026-08-19-igad-burundi-cross-border-health-security-mou-consultation,,
BDI-gov.regional-shared-infrastructure,BDI,gov.regional,Governance,instrument,Regional submarine cable access and cross-border interconnection,Implemented,2026-06-26,"Regional digital single market position endorsed at the East African D4D forum, 23-24 June 2026",,Advanced,,"Submarine cable access to EASSy, SEACOM and TEAMS through neighbouring countries, cross-border fibre interconnection with Rwanda, the DRC and Tanzania, and regional roaming, with a harmonised roaming framework under development",2026-06-26-burundi-marche-unique-numerique-afrique-est-eac-d4d-forum|2021-07-01-arct-rapport-indicateurs-tic-burundi-edition-2020|2026-05-25-eac-regional-mobile-roaming-framework-development,,
BDI-gov.regional-vietnam,BDI,gov.regional,Governance,instrument,Vietnam-Burundi telecommunications-technology memorandum,Enacted,2026-07-28,"Implementation meeting held 28 July 2026, party-to-party rather than ministry-to-ministry",,"Advanced, marginal","Signed November 2024, no digital follow-through reported","Policy transfer, 50 desktop computer sets and Master's scholarships reported; no monetary commitment",2026-07-28-burundi-vietnam-digital-transformation-cooperation|2024-11-20-vietnam-burundi-mou-telecom-technology,,
BDI-gov.standards-health-interop,BDI,gov.standards,Governance,instrument,Common technical standards for health information exchange,In development,2026-04-13,"National health information workshop, 7-10 April 2026",,Advanced,,"Common technical standards defined, HL7 FHIR named, with priority data-exchange flows and mediation for the fragmented health platforms",2026-04-13-burundi-systeme-information-sante-interoperable-hl7-fhir,,
BDI-gov.standards-concept-type-si,BDI,gov.standards,Governance,instrument,Concept type des systemes d'information des institutions publiques,In development,2024-12-17,Final document presented for validation 17 December 2024,,Advanced,,"Presented for validation as the foundation of digitalisation and the route to adopting international ICT standards; presentation for validation, not formal adoption",2024-12-17-setic-concept-type-systemes-information-institutions-publiques,,
BDI-gov.standards-emis-au-norms,BDI,gov.standards,Governance,instrument,EMIS self-assessment against African Union norms and standards,Implemented,2026-06-09,"Three-day technical workshop in Bujumbura, June 2026",,Advanced,,The education management information system assessed by Burundi itself against the continental EMIS norms and standards; no score or action plan published,2026-06-09-au-iped-supports-burundi-strengthening-education-data,,
BDI-gov.standards-eac-harmonised,BDI,gov.standards,Governance,measure,Harmonised East African standards adopted,,2023-06-01,"628 of 690 harmonised standards adopted, 91 per cent, to June 2023",,No change,,"628 of 690 harmonised East African standards adopted and 62 not adopted, the highest adoption rate of the six partner states",2023-06-01-eac-partner-states-harmonized-standards-adoption-status-june-2023,,
BDI-gov.standards-iso-20022,BDI,gov.standards,Governance,instrument,Migration of the automated transfer system to ISO 20022,Implemented,2026-02-05,"Migration completed 5 February 2026, interbank operations resuming on the new system 6 February",,Advanced,,"The national automated transfer system migrated to the international messaging standard, stated to ease integration with regional and international settlement systems",2026-02-05-brb-migration-ats-norme-iso-20022,,
BDI-gov.standards-none,BDI,gov.standards,Governance,instrument,National technical standards or interoperability framework,Not held,,No national framework on file; the standards work on record is regional,,Baseline not held,Not held,Not held,,2026-08-09,
BDI-gov.standards-politique-qualite,BDI,gov.standards,Governance,instrument,Politique Nationale Qualite,Implemented,2022-02-02,Adopted in Council of Ministers 2 February 2022,,No change,,"Adopted as the base instrument for establishing and supervising the national quality infrastructure system, with objectives, roadmap and timetable",2022-02-02-conseil-ministres-02-fevrier-2022-politique-nationale-qualite,,
BDI-gov.standards-occ-bbn-protocol,BDI,gov.standards,Governance,instrument,Standardisation and conformity protocol with the Congolese control office,Implemented,2025-09-01,Memorandum signed in Bujumbura 29 August 2025,,Advanced,,"Exchange of information on standards, metrology and conformity assessment with progressive mutual recognition of conformity certificates; no official text of the protocol located",2025-09-01-protocole-occ-bbn-normalisation-controle-qualite-certification,,
BDI-gov.discourse-igf-afrique-centrale,BDI,gov.discourse,Governance,instrument,"Central Africa Internet Governance Forum, Bujumbura",Implemented,2026-02-19,Held 16-21 February 2026 at the Palais des Congres de Kigobe,,Advanced,,"Hosted for the first time, with eleven Central African countries and government, youth, women, private-sector and technical participants, and a 2026 regional roadmap validated",2026-02-19-burundi-accueille-forum-gouvernance-internet-afrique-centrale,,
BDI-gov.discourse-internet-controls,BDI,gov.discourse,Governance,measure,Documented government internet controls,,2020-01-01,"Two decades of controls mapped in a civil-society study, 1999-2019",,No change,,"Internet controls, surveillance, restrictive media regulation and censorship of a named outlet documented to 2019, against civil-society resistance",2020-01-01-cipesa-state-of-internet-freedom-burundi-2019,,
BDI-gov.discourse-etats,BDI,gov.discourse,Governance,instrument,Etats generaux de la communication,Planned,2026-07-31,Proposed by the consumer association ABUCO; no convening date on file,,Advanced,Did not exist,Proposed; no response from government or operators on file,2026-07-31-burundi-abuco-denounces-telecom-service-degradation,,
BDI-finance.budget-mincotim,BDI,finance.budget,Finance,measure,Communications and ICT ministry vote,,2026-05-13,Reported in the FY2024/25 loi de reglement,,Advanced,BIF 43.1bn (FY2023/24),BIF 131.7bn (FY2024/25),2026-05-13-le-renouveau-loi-reglement-compte-rendu-budgetaire-2024-2025,,
BDI-finance.budget-ptba,BDI,finance.budget,Finance,instrument,Execution discipline of voted appropriations,Under review,2025-10-27,Mid-year work-plan report showed credits shifted between programmes with a 2.7% overrun,,Baseline not held,Baseline not held,Credits shifted between programmes; a voted line does not reliably execute,2025-10-27-burundi-eco-budget-2024-2025-urgences-ptba-s2,,
BDI-finance.budget-general,BDI,finance.budget,Finance,measure,General state budget,,2026-06-19,FY2026/27 budget adopted unanimously by the National Assembly,,Advanced,"BIF 5,352bn (FY2025/26)","Expenditure above BIF 7,020bn against revenue of BIF 6,296.03bn, up 23.76%",2026-06-19-burundi-eco-budget-general-2026-2027-adopte-cour-des-comptes,,The Cour des comptes told senators the bill lacked clarity on total public debt remaining and on the effects of new measures.
BDI-finance.budget-execution,BDI,finance.budget,Finance,measure,Whole-budget revenue realisation,,2026-05-13,FY2024/25 loi de reglement adopted 13 May 2026,,Stalled,"Initial BIF 5,076bn, rectificative BIF 4,732bn","BIF 3,234bn realised, 76.79% of the revised target",2026-05-13-le-renouveau-loi-reglement-compte-rendu-budgetaire-2024-2025,,
BDI-finance.mou-us,BDI,finance.mou,Finance,instrument,United States health-sector memorandum,Enacted,2026-02-09,"Five-year agreement signed, including health-data management",,Advanced,Did not exist,US$156m over five years,2026-02-09-us-commits-156m-burundi-health-sector-agreement,,
BDI-finance.new-pafen,BDI,finance.new,Finance,instrument,PAFEN Digital Foundations Project,Implemented,2026-03-27,Mid-term review put commitment at 61%,,Advanced,Under implementation,"61% committed; priorities are public-finance modernisation, the national identity card and a national data centre",2026-03-27-world-bank-reviews-burundi-pafen-reform-program|2026-01-01-world-bank-bdi-2026-burundi-pafen-lumitel-bw09,,
BDI-infra.connect-bdixp,BDI,infra.connect,ICT Infrastructure,instrument,Burundi national internet exchange point,Implemented,2014-05-13,Created by decret n 100/122 of 13 May 2014,,No change,,"Established by decree as the exchange point belonging to the Republic, its first stated objective keeping local traffic off international links, its management placed with an ISP association chosen and authorised by the regulator",2014-05-13-decret-100-122-cadre-reglementaire-point-echange-internet-national-burundi,,"no traffic, membership or uptime figure for the exchange is held"
BDI-infra.connect-backbone-fibre,BDI,infra.connect,ICT Infrastructure,measure,Fibre optic deployed by infrastructure operator,,2025-08-27,Regulator statistics as at 31 December 2024,,Advanced,,"1,750 km on the national backbone covering all provinces, 350 km of metropolitan network in the capital and 3,400 km on the third operator's network, with the regulator stating the national territory is now covered by fibre",2025-08-27-arct-rapport-indicateurs-tic-burundi-edition-2024,,
BDI-infra.connect-fsu,BDI,infra.connect,ICT Infrastructure,instrument,Fonds de service universel institutional connectivity,In development,2026-07-01,FY2026/27 revised appropriation of BIF 11.40bn for dedicated IP transit to health facilities and schools,,Baseline not held,Baseline not held,"BIF 11.40bn revised, own-source levy, FY2026/27",2026-07-01-bdi-2026-fsu-connectivite-institutions,,
BDI-infra.connect-bbs-governance,BDI,infra.connect,ICT Infrastructure,instrument,Governance of the national backbone concessionaire,Implemented,2026-04-27,Director general appointed 9 April 2026 and state administrators named 13 April 2026,,Advanced,,"The mixed-economy company holding the concession to operate the national fibre infrastructure has a new director general and a reconstituted state representation on its board, under the finance and digital economy ministry",2026-04-27-decret-100-055-nomination-dg-bbs|2026-04-27-decret-100-058-nomination-administrateurs-bbs,,
BDI-infra.connect-sharing,BDI,infra.connect,ICT Infrastructure,instrument,ICT infrastructure-sharing law,Planned,2026-08-03,Named by the regulator as a draft law; no text published,,Baseline not held,Baseline not held,"In draft; no text, tabling date or sponsoring ministry published",2026-08-03-telecommunications-un-casse-tete-pour-les-abonnes,,
BDI-infra.connect-international-capacity,BDI,infra.connect,ICT Infrastructure,instrument,International capacity through neighbouring landings,Implemented,2021-07-01,"Regulator indicators report, edition 2020",,No change,,"Landlocked access to EASSy, SEACOM and TEAMS through neighbouring countries, over cross-border interconnection points with Rwanda, the Democratic Republic of the Congo and Tanzania; no capacity figure in Gbps is published",2021-07-01-arct-rapport-indicateurs-tic-burundi-edition-2020,,
BDI-infra.connect-internet-use,BDI,infra.connect,ICT Infrastructure,measure,Internet use and mobile coverage,,2026-04-27,Regulator quarterly market observatory for the fourth quarter of 2025,,Advanced,"12.5 per cent of Burundians using the internet in early 2025, against 3G reaching 50 to 54 per cent of the population and 4G 32 to 34 per cent",The regulator's own subscription-based series is published quarterly; a fifth-generation network launched commercially in December 2025 with 80 sites while a large majority of the population remains offline,2026-04-27-arct-observatoire-marche-tic-q4-2025|2026-02-28-abp-quand-la-5g-arrive-avant-la-3g-fonctionnelle|2026-03-01-abp-burundi-etendre-4g-zones-rurales,,
BDI-infra.connect-quality,BDI,infra.connect,ICT Infrastructure,instrument,Mobile and internet network quality,Under review,2026-08-03,Regulator published its own diagnosis of degraded quality and named six causes,,No change,"Outages attributed to power, fuel and foreign-exchange shortages (2025-09)","Degraded; ARCT names power cuts, generator fuel supply, unstable REGIDESO supply, urban bandwidth saturation, ageing transmission equipment and missing masts",2026-08-03-telecommunications-un-casse-tete-pour-les-abonnes|2025-09-10-unreliable-connectivity-impacts-burundi-citizens,,
BDI-infra.connect-masts,BDI,infra.connect,ICT Infrastructure,instrument,PAFEN mast-deployment programme,In development,2026-08-03,Named by the regulator as financed and in train,,Baseline not held,Baseline not held,Financed and in train; addresses coverage rather than outages,2026-08-03-telecommunications-un-casse-tete-pour-les-abonnes,,
BDI-infra.connect-rural4g,BDI,infra.connect,ICT Infrastructure,instrument,PAFEN rural 4G build,In development,2026-05-05,ONATEL contracted for 92 hills after Lumitel's contract for 86,,Advanced,Did not exist,"Lumitel >US$10m for 86 hills across 14 provinces; ONATEL US$5.9m for 92 hills covering 372,035 people",2026-05-04-burundi-5-9m-contract-rural-network-techafricanews|2026-03-04-lumitel-burundi-10m-high-speed-internet-project|2026-05-05-onatel-5-9m-deal-digital-access-rural-burundi,,
BDI-infra.connect-starlink,BDI,infra.connect,ICT Infrastructure,instrument,Starlink licence,"Implemented, priced out of reach",2025-09-10,"Licensed but effectively unavailable on cost, the kit alone at roughly US$500",2025-09-10,No change,"Licensed, unaffordable","Licensed, unaffordable",2025-09-10-unreliable-connectivity-impacts-burundi-citizens,,
BDI-infra.store-data-centre-estate,BDI,infra.store,ICT Infrastructure,instrument,Data centre estate,"Implemented, no shared government facility",2026-02-18,"Agency-level procurement of racks and stabilisers, February 2026",,Advanced,"No shared government data centre; the revenue office, the central bank and the presidency each running their own, one level-3 facility built for USD 2 million and about four data centres of decent grade in the country","Still no shared government facility on the record; capacity is being added agency by agency, a development agency tendering for data centre racks, stabilisers and projectors for its own facility",2020-01-01-world-bank-burundi-digital-economy-assessment|2026-02-18-adb-appel-offres-racks-data-center-stabilisateurs-projecteurs,,
BDI-infra.store-datacentre,BDI,infra.store,ICT Infrastructure,instrument,National data centre,Planned,2026-03-27,Named a PAFEN mid-term priority alongside public-finance modernisation and the national ID,,Baseline not held,Baseline not held,"A stated PAFEN priority; no build, site or date on file",2026-03-27-world-bank-reviews-burundi-pafen-reform-program,,
BDI-infra.store-off-site-backup,BDI,infra.store,ICT Infrastructure,instrument,Off-site backup and continuity capacity,Implemented,2026-04-08,"Re-issued tender for virtualisation and backup equipment at the state technology secretariat, April 2026",,Advanced,,"The central bank operates and maintains a physically separate alternative site, and the state technology secretariat is procuring additional virtualisation and backup equipment and licences for the body hosting national platforms",2026-04-08-pafen-aao-equipements-additionnels-setic-virtualisation-backup|2025-11-19-brb-appel-offres-maintenance-site-alternatif-rumonge,,"neither source states IT capacity, rack count or replication arrangement"
BDI-infra.energy-generation-and-grid,BDI,infra.energy,ICT Infrastructure,instrument,Generation and transmission serving the capital,Implemented,2026-06-17,Mulembwe dam commissioned 16 June 2026; 30 kV reinforcement contract signed 17 June 2026,,Advanced,"Installed capacity of 204.882 MW and outages leaving businesses paralysed, hospitals on generators and industry on costly gensets","A 17 MW hydropower dam commissioned, completing a 49.5 MW complex, a transformer substation connected allowing up to 50 MW into the capital's network, and a nationwide 30 kV reinforcement contract awarded",2026-06-17-regideso-signature-contrat-ascent-burundi-composante-1-reseau-30kv|2026-06-16-regideso-inauguration-barrage-hydroelectrique-mulembwe|2025-08-22-burundi-eco-poste-de-rubirizi|2025-09-24-pacte-national-pour-energie-compact-republique-du-burundi,,
BDI-infra.energy-sites,BDI,infra.energy,ICT Infrastructure,instrument,Powering of mobile base stations,Planned,2026-08-03,Study planned by the regulator; no instrument or programme,,Baseline not held,Baseline not held,"At study stage, against a network the regulator says fails mainly on electricity",2026-08-03-telecommunications-un-casse-tete-pour-les-abonnes,,
BDI-infra.energy-rural-access,BDI,infra.energy,ICT Infrastructure,measure,Rural electrification and access rate,,2026-07-28,Rural electrification agency's account of its 2025-2026 financial year,,Advanced,"An access rate of 25.9 per cent, 8 per cent on the interconnected grid and 17.9 per cent on decentralised solutions, against a target of 70 per cent by 2030","Ten named rural centres electrified during the year with works continuing at seven more, alongside maintenance of solar mini-grids and micro-hydro plants",2026-07-28-aber-assemblee-generale-personnel-bilan-2025-2026|2025-09-24-pacte-national-pour-energie-compact-republique-du-burundi,,
BDI-infra.capacity-none,BDI,infra.capacity,ICT Infrastructure,instrument,Compute or high-performance computing capacity,Not held,,No source on file,,Baseline not held,Not held,Not held,,2026-08-09,
BDI-infra.capacity-government-estate,BDI,infra.capacity,ICT Infrastructure,instrument,"Government network, servers and shared services",In development,2026-08-04,Tax platform entered service 4 August 2026; integrated public financial management system tendered March 2026,,Advanced,"A government network providing about 55 public institutions with 2.5 Mbps broadband, a small network operations centre and data centre, fragmented ministry servers and no national data-exchange layer","A cross-government financial management system out to tender and a revenue platform in production, with the government network position itself unrestated since 2022",2026-08-04-obr-e-kori-plateforme-immatriculation-en-ligne|2026-03-25-pafen-aao-sigfp-systeme-integre-gestion-finances-publiques|2022-05-31-world-bank-burundi-digital-foundations-project-pad,,
BDI-infra.capacity-local-skills,BDI,infra.capacity,ICT Infrastructure,instrument,Local capacity to run central government systems,In development,2026-04-08,Change-management workshop for the financial management system opened 7 April 2026,,Advanced,"The digital ministry, the state technology secretariat and the regulator all stated to require technical assistance","A change-management workshop preparing public administration teams to adopt and run the financial management system, which is appropriation of a central state system rather than its procurement; no staffing, certification or retention figure is published",2026-04-08-mfben-burundi-prepare-mise-en-place-sigfp|2022-05-31-world-bank-burundi-digital-foundations-project-pad,,
BDI-infra.cybersec-eac,BDI,infra.cybersec,ICT Infrastructure,instrument,Regional financial-system cybersecurity measures,Planned,2026-07-27,EAC central bank governors flagged the risk as requiring stronger common measures,,Baseline not held,Baseline not held,Flagged by the governors; no common measure adopted,2026-07-27-burundi-eac-regional-payment-system-acceleration,,
BDI-dpi.exchange-eac,BDI,dpi.exchange,DPI,instrument,EAC cross-border secure data-sharing framework,Enacted,2026-06-25,Validated in Dar es Salaam under the East Africa Regional Digital Integration Project,,Advanced,Did not exist,Validated; no national implementing instrument on file,2026-06-25-eac-backs-secure-data-sharing-framework,,
BDI-dpi.id-cni,BDI,dpi.id,DPI,instrument,Biometric national identity card,In development,2026-05-07,Unveiled as technically ready but awaiting the law or decree governing its use,,Advanced,Confirmed not ready for the 2025 voter enrolment,"Technically ready, awaiting a legal instrument; piloted in about a dozen communes",2026-05-07-burundi-unveils-biometric-national-id-awaits-law|2024-05-24 Burundi - biometric national ID card will not be available for 2025 voter enrolment,,"Whole-project cost put at about BIF 15bn, covering equipment, production centres and nationwide deployment."
BDI-dpi.id-birthreg,BDI,dpi.id,DPI,measure,Birth registration and birth-certificate coverage (UNICEF),,2026-08-11,Cited by government on Africa Civil Registration Day (10 August 2026); UNICEF survey date not stated,,Baseline not held,Baseline not held,"84% of under-5s registered at birth; 66% hold a birth certificate (UNICEF, cited 2026-08-10)",2026-08-11-burundi-civil-registry-digitization-biometric-id,,
