indicator_id,progress,summary,developments,row_ids
gov.regional--regional-policy-collaboration,Advanced,"The digital minister signed the [founding agreement of a global artificial-intelligence cooperation body](2026-07-19-senegal-waico-founding) in Shanghai, and no obligation, contribution or ratification step is reported.","The founding agreement was signed in July 2026 ([membership](2026-07-19-senegal-waico-founding)).

Nothing states what membership requires of the country. It sits alongside a presentation of a national artificial-intelligence programme in Tokyo and exploratory talks in Washington and Beijing: the diplomacy is broad and none of it has yet produced an instrument the base can read.

The bilateral digital-cooperation memorandum signed at Dakar on 12 June 2026 held its first steering-committee session at Banjul on 29 August 2026, settling four priorities — infrastructure and interoperability, cyber resilience, capacity building and regulatory harmonisation — with rural electronic-government access named among the work ([steering committee](2026-08-29-senegal-gambie-feuille-route-numerique-commune)).

No timetable, budget or named deliverable is attached to any of the four priorities, so what the committee has agreed is a list of headings.",SEN-gov.regional-founding-membership-global-ai|SEN-gov.regional-senegal-gambia-digital-cooperation
gov.regional--regional-legal-harmonisation,Advanced,"Statistical directors-general [approved regional methodological guides](2026-07-31-ecowas-statistical-harmonization) at a Dakar meeting and named national legal instruments as the follow-through owed, and [six states adopted non-binding artificial-intelligence guidelines](2026-07-09-wearetech-six-francophone-ai-governance-framework).","The guides were approved at the close of the Dakar meeting, and the directors' own recommendation names adoption of national legal instruments as the step the country owes ([guides](2026-07-31-ecowas-statistical-harmonization), [harmonisation](2026-07-28-cote-divoire-ecowas-statistical-harmonisation)).

The artificial-intelligence guidelines were adopted by six francophone West African states on the margins of a global dialogue. They are led by an advocacy organisation rather than a state or bloc secretariat, with no compliance mechanism, budget or review cycle named ([guidelines](2026-07-09-wearetech-six-francophone-ai-governance-framework)).

Both instruments are agreed at regional level and both leave the binding step to national law that has not been taken.",SEN-gov.regional-ecowas-regional-statistical-methodological|SEN-gov.standards-francophone-west-african-ai
gov.regional--shared-regional-infrastructure,Advanced,"[Free roaming with Togo and Benin took effect](2026-04-27-techreviewafrica-senegal-togo-benin-free-roaming) in April 2026, implementing a regional regulation adopted in December 2017.","It took effect at Lomé on 24 April 2026 ([roaming](2026-04-27-techreviewafrica-senegal-togo-benin-free-roaming)).

The regulation behind it was adopted in December 2017 and applied only now, which is the finding: the instrument was not the constraint, and nothing on file says what was.",SEN-infra.connect-senegal-togo-benin-free
gov.regional--cross-border-data-transfers,Advanced,"A second monitoring committee set a [three-month roadmap for customs data exchange with Gambia](2026-07-20-thepoint-gra-senegal-customs-ict-transit) on 17 July 2026, agreed at operational level rather than by treaty.","The roadmap clock started on 17 July 2026 ([roadmap](2026-07-20-thepoint-gra-senegal-customs-ict-transit)).

It was agreed between customs administrations at operational level rather than by treaty, so there is no ratified basis for the transfer of the data it would move, and the protection authority is not named in it.",SEN-dpi.exchange-senegal-gambia-customs-data
gov.standards--national-interoperability-standards,Advanced,"An [inventory of state information systems was launched](2026-08-03-senegal-government-enterprise-architecture-dpi-sovereignty) at a July 2026 workshop alongside interim diagnostic results, and the inventory carries no scope, deadline or publication commitment.","Interim diagnostic results were presented and the inventory launched at a workshop on 29 July 2026, implemented by the state digital agency with donor programme funding ([architecture](2026-08-03-senegal-government-enterprise-architecture-dpi-sovereignty), [projects](2026-03-24-lesoleil-sonko-projets-structurants), [agenda](2026-07-31-senegal-advances-digital-transformation-agenda-with-government-enterprise-architecture-project)).

The inventory is the load-bearing commitment: without it there is no list of the systems any interoperability platform would have to reach. It is now under way and carries no scope, deadline or publication commitment.",SEN-dpi.exchange-government-enterprise-architecture
gov.standards--national-quality-standards,Advanced,"A [decree on classified defence procurement](2026-04-22-senegal-decret-2026-807-marches-secret-defense) was signed in April 2026, its stated direction control rather than expansion because administrations were invoking the classification improperly.","The decree was signed on 22 April 2026 and published in the official journal a week later ([decree](2026-04-22-senegal-decret-2026-807-marches-secret-defense)).

The accompanying report says administrations were invoking the classification improperly, so the instrument narrows a route that had been used to avoid open procurement. It is relevant here because the state's own diagnosis locates the blockage on critical-infrastructure cybersecurity in procurement rather than in budget or capability.",SEN-gov.legislate-d-cret-n-2026
finance.budget--sustainable-domestic-financing-of-digital-transformation,"Mixed, a ministry vote of FCFA 81.06bn announced for 2026 while the civil-status agency's own budget had still not been notified in August","The [2026 ministry budget was set at FCFA 81.06bn](2026-01-01-sen-2026-digital-ministry-investment) with about 60 per cent to investment, while the [the civil-status agency 2026 appropriation had not been notified](2026-08-17-senegal-anec-kaolack-civil-registry-budget-gap) by August.","The 2026 ministry figure is an announcement rather than an appropriation: the record's own flags read unclear on stage and partial on scope, and the source says the budget was set without stating tabled or enacted ([vote](2026-01-01-sen-2026-digital-ministry-investment)).

At sector level only the 2024 machine budget record exists; the 2025 figure of FCFA 31.1bn is source-stated in committee reporting and is not held as a budget record, and nothing at sector level exists for 2026 ([sector](2024-12-20-digitalbusinessafrica-mctn-budget-2025-vs-2024), [baseline](2024-01-01-sen-2024-mctn-economie-numerique)).

The civil-status agency's director-general said on 17 August 2026 that its 2026 budget had still not been notified, and named that as the constraint on the pace of the regional phase of civil-registry digitisation ([agency](2026-08-17-senegal-anec-kaolack-civil-registry-budget-gap)).",SEN-finance.budget-ministry-vote-investment-allocation|SEN-finance.budget-digital-sector-appropriation|SEN-finance.budget-anec-2026-appropriation
finance.mou--strategic-relationships,Advanced,"A [memorandum with a United Nations development programme](2026-04-16-techafricanews-undp-senegal-mou) was signed with the digital ministry, with no value, duration, workplan or deliverables and the text not held.","The memorandum was signed in April 2026 ([memorandum](2026-04-16-techafricanews-undp-senegal-mou)).

Nothing about it is published beyond the signature. The same programme separately funds an equipment tender for a parliamentary system, which is the only concrete activity the base can attach to the relationship.",SEN-finance.mou-un-development-memorandum
finance.new--mobilisation-of-non-state-finance,Advanced,"A [US$137m mobile-money debt raise](2025-06-30-techcabal-wave-137m-debt) closed in June 2025, a [tower operator committed US$150m](2026-07-20-helios-towers-150-million-senegal-digital-infrastructure) on a presidential account, and a [EUR 270m network facility](2026-07-13 EBRD Extends €270m Financing to Yas for Kenya, Senegal Network Expansion) was extended.","The debt raise is the largest private-sector financing in the base after the Chinese credit lines, closed one month before the window opened and unmoved since ([debt](2025-06-30-techcabal-wave-137m-debt), [investment](2025-01-01-bii-sen-001-wave-mobile-money-debt-investment-mobile)).

The tower commitment traces solely to the Presidency; trade press moved from plans to commitment in a day with no new evidence, and the operator already ran 1,479 sites in the country in the first quarter of 2026 ([towers](2026-07-20-helios-towers-150-million-senegal-digital-infrastructure), [commitment](2026-07-21-helios-towers-commits-150m-to-senegal-expansion)).

The network facility is a bank's first project in the country and its first sub-Saharan local-currency structure, and the country's share is not disaggregated ([facility](2026-07-13 EBRD Extends €270m Financing to Yas for Kenya, Senegal Network Expansion)). A pre-seed and seed fund was announced on a conference stage with no first close, limited partners, fund manager or deployment held ([fund](2026-07-07-techcabal-catalyst-derfj-50m-fund)).",SEN-finance.new-mobile-money-debt-round|SEN-infra.connect-tower-operator-investment|SEN-infra.connect-ebrd-network-facility|SEN-finance.new-pre-seed-seed-startup
finance.new--development-partner-project-financing,Advanced,"A [regional bank loan for digital transformation of public services](2026-03-26-iati-xm-dac-46021-2026028-senegal-digital-transformation-public-services) was committed in March 2026, a [digital economy acceleration project](2026-02-17-wearetech-world-bank-paens) was realigned to the technology strategy, and a [US$10m foundation grant](2025-09-29 Gates Foundation fuels Senegal's digital transformation with $10M) is approved and undisbursed.","The regional bank loan was committed on 26 March 2026 ([loan](2026-03-26-iati-xm-dac-46021-2026028-senegal-digital-transformation-public-services)).

A portfolio review realigned the acceleration project to the technology strategy and validated first-half 2026 milestones; the two amounts on record for the project are not reconciled in the base ([review](2026-02-17-wearetech-world-bank-paens), [project](2023-02-09-wb-sen-001-senegal-digital-economy-acceleration-project)).

The foundation grant of US$10m was committed on the margins of a United Nations session and is approved and not disbursed in the deal record ([grant](2025-09-29 Gates Foundation fuels Senegal's digital transformation with $10M)); the same item carries a 2025 to 2034 requirement figure that is a need rather than a commitment ([grant](2025-09-29 Gates Foundation fuels Senegal's digital transformation with $10M), [deal](2025-01-01-gates-foundation-sen-2025-new-deal-technologique-bw05)).",SEN-finance.new-boad-digital-transformation-loan|SEN-finance.new-digital-economy-acceleration-project|SEN-finance.new-foundation-grant-technology-strategy
infra.connect--mobile-penetration,Advanced,"[Rural household internet access](2026-03-09-connectingafrica-free-internet-cyber-risks) was stated at end-2025 against fourth-generation coverage reaching 97 per cent of the population, so the shortfall is usage rather than coverage.","The rural figure sits against fourth-generation coverage reaching 97 per cent of the population in 2025, which makes it a usage gap rather than a coverage gap ([access](2026-03-09-connectingafrica-free-internet-cyber-risks)).

That distinction decides what would close it. Coverage obligations and tower financing do not reach a household that is covered and not connected, and the instruments recorded elsewhere in this report — the connectivity project, the device programme, the affordability measures — are the ones that would.",SEN-infra.connect-rural-household-internet-access
infra.connect--internet-usage,Advanced,"The incumbent operator [committed to one million new fibre sockets](2026-04-22-techafricanews-sonatel-ftth-annual-report) between 2026 and 2028, and a [mobile latency measurement](2026-07-21-seneweb-latence-mobile-connectivite) covering January to July 2026 is the first the base holds.","The fibre commitment was set out with full-year 2025 results in April 2026 ([results](2026-04-22-techafricanews-sonatel-ftth-annual-report)).

The latency measurement covers January to July 2026 and no prior figure for the country is held, so it establishes a baseline rather than a direction ([latency](2026-07-21-seneweb-latence-mobile-connectivite)).

Both figures are the operator's and a measurement firm's; no regulator series on quality of service is held for this unit.",SEN-infra.connect-fixed-broadband-subscribers|SEN-infra.connect-mobile-network-latency
infra.connect--international-internet-bandwidth,Advanced,"A [subsea cable landing station was commissioned](2026-02-23-techafricanews-sonatel-2africa-cable) in December 2025, and a [second cable landing](2026-05-23 Orange-backed subsea cable to connect Nigeria, 19 other countries) was announced in May 2026 with no landing-site, financing or contract detail.","The landing station was commissioned in December 2025; the base holds a month-precision event date and no day ([station](2026-02-23-techafricanews-sonatel-2africa-cable)).

The second cable was announced at a continental summit in May 2026 and no landing-site, financing or contract detail is held for the country's leg ([cable](2026-05-23 Orange-backed subsea cable to connect Nigeria, 19 other countries)).

An internet exchange point reactivation was announced in a state and operator partnership in March 2025 and is the only source in the base naming the exchange ([exchange](2025-03-26-senum-sonatel-partnership)).",SEN-infra.connect-2africa-cable-landing-station|SEN-infra.connect-via-africa-cable-landing|SEN-infra.store-internet-exchange-point-reactivation
infra.connect--satellite-broadband-licensing-and-availability,Advanced,"A [five-year satellite operating authorisation](2026-02-24-sen-aps-starlink-autorisation-cinq-ans) was granted in February 2026, a [teleport gateway](2026-07-10-techafricanews-sonatel-gandoul-oneweb) is in service, and the [universal connectivity project](2026-04-09-lesoleil-connectivite-universelle-tournee) slipped through the first half.","The authorisation runs five years, with commercial launch about 4 February 2026 and the country the operator's twenty-sixth African market; the regulator separately warned against illegal wireless resale ([authorisation](2026-02-24-sen-aps-starlink-autorisation-cinq-ans), [framework](2026-02-05-sen-artp-starlink-cadre-autorisation), [warning](2026-04-02-senegal-artp-illegal-wifi-warning)).

A teleport satellite gateway is in service; the source states no commissioning date so the publication date is used ([gateway](2026-07-10-techafricanews-sonatel-gandoul-oneweb)).

The universal connectivity project opened a deployment tour in April 2026; the target was restated between February and April and the first half closed with nothing published ([tour](2026-04-09-lesoleil-connectivite-universelle-tournee), [deployment](2026-04-11-lesoleil-alioune-sall-kolda-starlink), [kits](2026-02-04-lesoleil-starlink-5000-kits)).",SEN-infra.connect-satellite-operating-authorisation|SEN-infra.connect-gandoul-teleport-satellite-gateway|SEN-infra.connect-universal-connectivity-project
infra.store--local-data-centre-capacity-all-providers,No change,"The [national data centre](2025-09-18-bagwandeen-huawei-african-data-sovereignty-georgetown) was commissioned in June 2021 at US$18.2m, externally financed and built, and a [second commercial facility](2025-01-23 PAIX Data Centres breaks ground on Dakar data center) broke ground in January 2025.","The national facility's figures come from an academic analysis citing secondary sources, with no domestic primary held ([centre](2025-09-18-bagwandeen-huawei-african-data-sovereignty-georgetown), [financing](2021-01-01-eximbank-cn-sen-003-diamniadio-data-centre-restructuring-and-smart)).

A commercial facility broke ground in January 2025; its target year has not expired, so it is not recorded as stalled ([groundbreaking](2025-01-23 PAIX Data Centres breaks ground on Dakar data center), [build](2025-01-27-paix-dakar-data-center-connectingafrica)).

The count of data centres operating in the country reaches the base only as a continental reference-study figure at mid-2025, cited and not absorbed; no domestic primary count and no capacity figure is held ([count](2026-08-03-afrique-data-centers-souverainete-donnees)).",SEN-infra.store-diamniadio-data-centre|SEN-infra.store-paix-dakar-data-centre|SEN-infra.capacity-data-centres-operating-senegal
infra.store--local-data-centre-capacity-national-providers,"Mixed, one sovereign-cloud partner reported as deployed and tested while another signed two years earlier has produced no build","A [sovereign cloud built with a Chinese vendor](2026-04-29-africabusinessinsight-senegal-alibaba-sovereign-cloud) is in testing with equipment installed and verified, while a [memorandum with a hyperscaler](2024-10-04 Senegal launches sovereign cloud initiative with Google) signed in October 2024 has produced no build.","The minister states the Chinese-partner infrastructure is deployed and tested, equipment installed and verified. No contract, value, hosting-term, exit or data-access terms are reported ([cloud](2026-04-29-africabusinessinsight-senegal-alibaba-sovereign-cloud), [sovereignty](2026-08-03-afrique-data-centers-souverainete-donnees)).

The hyperscaler memorandum was signed in October 2024 and no build, siting, capacity or spend was reported in the twelve months to August 2026. The base does not establish how the two arrangements relate ([memorandum](2024-10-04 Senegal launches sovereign cloud initiative with Google)).

Cloud residency zones in operator data centres have been in service since May 2024 and are the residency substitute for a country with no full cloud region ([residency](2024-05-30 Orange and AWS partner to deliver cloud services in Morocco and Senegal)).",SEN-geopol.china-sovereign-cloud-built-with|SEN-infra.store-google-sovereign-cloud-memorandum|SEN-infra.store-cloud-residency-zones-operator
infra.capacity--robustness-of-government-hardware-and-software,Regressed,"[Three state systems were breached](2026-08-20-seneweb-sonko-cyberattack-auditions) and the Assembly announced hearings of the technical services and the agencies hit, a day after the critical-infrastructure law's adoption.","The treasury breach carries month precision only, and no technical accounting has been published for any of the three ([breaches](2026-03-09-connectingafrica-free-internet-cyber-risks), [identity file](2026-02-11-zataz-senegal-frappe-fichier-identite), [maturity](2026-02-12-darkreading-senegal-breach-security-maturity)).

On 20 August 2026, a day after the law's adoption, the Assembly's president announced hearings of the state technical services and of the agencies hit, naming the file-automation directorate and the tax and domains directorate. Neither the number of further incidents nor their dates is stated, so three is the count the base can still support ([hearings](2026-08-20-seneweb-sonko-cyberattack-auditions)).

That the legislature moved to hearings only after the law passed is the sequence the record shows.",SEN-infra.cybersec-state-systems-breached
infra.cybersec--national-cybersecurity-readiness,"Mixed, a critical-infrastructure law adopted while the country still has neither a national cybersecurity agency nor a national response team","A [national computer emergency response team](2026-08-14-senegal-moves-to-safeguard-digital-infrastructure) is provided for in a bill and does not yet exist, and the [procurement route](2026-08-18-digitalbusiness-senegal-cybastion-mou-cybersecurite) is where the state's own diagnosis locates the blockage.","A named expert stated in February 2026 that the country has neither a national cybersecurity agency nor a national response team, and no evidence was found that either has since been established; the team is provided for in a bill before the Assembly ([team](2026-08-14-senegal-moves-to-safeguard-digital-infrastructure)).

The state's own diagnosis locates the blockage in procurement rather than in budget or capability, and a memorandum with a foreign cybersecurity supplier was reported in August 2026 whose text, scope and value are not published ([memorandum](2026-08-18-digitalbusiness-senegal-cybastion-mou-cybersecurite), [procurement](2026-07-30-arcop-cybersecurite-marches-infrastructures-critiques)).

The international cybersecurity index score held is the 2024 edition, a reference figure cited and not absorbed, and it predates the entire breach run ([index](2026-07-15 Senegal pushes stronger cybersecurity cooperation to protect critical infrastructure)). Police cybercrime figures are reported alongside an international estimate of Africa-wide losses, with neither the recording basis nor a clear-up rate stated ([offences](2026-08-17-senegal-autorite-nationale-cybersecurite)).",SEN-infra.cybersec-computer-emergency-response-team|SEN-infra.cybersec-procurement-route-critical-infrastructure|SEN-infra.cybersec-itu-global-cybersecurity-index|SEN-infra.cybersec-recorded-cybercrime-offences
dpi.exchange--national-data-exchange-system,Stalled,"An [enterprise-architecture account names interoperability as a standing challenge](2026-08-03-senegal-government-enterprise-architecture-dpi-sovereignty) with platforms still siloed sixteen months after launch, and no source records the first phase completing on its end-2025 target.","The platform launched in April 2025 with a first phase targeted at end-2025, and no held source records that phase completing ([platform](2025-04-22-lesoleil-interoperability-platform), [update](2025-09-19-techafricanews-interoperability-update)).

Sixteen months on, the government's own enterprise-architecture account names interoperability as a standing challenge and describes platforms as still siloed ([architecture](2026-08-03-senegal-government-enterprise-architecture-dpi-sovereignty)).

A separate climate-transparency data platform launched in July 2026 on 42 months of external funding, and the ministry names the defect directly: gaps in availability, quality, harmonisation and inter-sectoral sharing ([climate](2026-07-22-seneweb-cbit-donnees-climatiques), [project](2025-08-11-gef-senegal-cbit-etf-project-document)).",SEN-dpi.exchange-interoperability-platform|SEN-dpi.exchange-climate-transparency-data-platform
dpi.exchange--interoperability-of-health-systems,Advanced,"A convention commits the [state digital agency and the health-cover platform to interconnect](2026-07-24-senum-sa-sen-csu-partenariat-couverture-maladie), with no enrolment target, go-live date or named data-sharing instrument.","The convention was announced in July 2026 committing the two bodies to interconnect their platforms ([convention](2026-07-24-senum-sa-sen-csu-partenariat-couverture-maladie), [partnership](2026-07-22-senum-sen-csu-convention)).

No enrolment target, go-live date or named data-sharing instrument accompanies it, and the personal-data commitment is an intention rather than something referred to the regulator.

The ministry has meanwhile begun building a single patient record ahead of the law meant to govern its confidentiality and transfer, so health data is being joined up in two places at once with no instrument governing either.",SEN-dpi.exchange-digital-agency-health-cover
dpi.exchange--interoperability-of-social-protection-systems,Advanced,A [two-day workshop opened in July 2026](2026-07-23-guichet-unique-acces-services-sociaux-senegal) to diagnose existing systems and settle interoperability and data governance for a unified social-protection information system.,"It covers five named social programmes, and no budget, timeline or lead technical agency is reported ([workshop](2026-07-23-guichet-unique-acces-services-sociaux-senegal), [system](2026-07-23-lesoleil-systeme-information-interoperable)).

Data governance is an output of the workshop rather than an input to it, which is the same ordering the health interconnection and the digital addressing relaunch show: the systems are being designed and the rules that would govern them are being written afterwards.",SEN-dpi.exchange-unified-social-protection-information
dpi.id--robustness-of-system,No change,"[Identity card production resumed](2026-04-07-aps-daf-reprise-production-cni) on 1 April 2026 after a ransomware breach forced a two-month suspension, and exfiltration is unrebutted.","Production was suspended on 5 February 2026 and resumed on 1 April ([suspension](2026-02-05-aps-daf-suspension-cni-communique), [resumption](2026-04-07-aps-daf-reprise-production-cni)).

Exfiltration is unrebutted: the directorate's communiqués assert integrity only, never confidentiality. The volume claim appears as both 139 GB and 139 TB across one actor's two artefacts, so even the size of the loss is unestablished ([breach](2026-02-12-darkreading-senegal-breach-security-maturity)).

The data-protection law did not move through the breach, and no technical accounting has been published.",SEN-dpi.id-identity-card-production
