indicator_id,progress,summary,developments,row_ids
gov.legislate--legislation-enabling-data-interoperability,No change,"No instrument compels agencies to integrate with the unified service platform, [on its own regional executives' account](2026-07-25-birrmetrics-mesob-meets-the-monster-it-was-built-to-kill).","Regional executives of the unified public-service platform say no legal framework obliges agencies to join it, so integration rests on agreement between them ([platform review](2026-07-25-birrmetrics-mesob-meets-the-monster-it-was-built-to-kill)).

The base holds no interoperability proclamation, no data-sharing regulation and no mandate under the e-government interoperability framework, which has itself been in development since 2024.",ETH-dpi.govtech-mesob
gov.legislate--e-commerce-legislation,Advanced,"A draft amendment would add [service provider duties, site blocking and take-down notices](2026-08-01-ethiopia-eipa-online-copyright-infringement-law-revision) to the 2004 copyright proclamation, the first platform-liability instrument held.","The intellectual property authority reported in August 2026 that the amendment is being drafted after several consultation rounds, and would put duties on internet service providers, set procedures for blocking infringing sites and create a rights-holder take-down notice ([the authority's account](2026-08-01-ethiopia-eipa-online-copyright-infringement-law-revision)).

Enforcement would stay rights-holder-initiated and by web address, because channel operators cannot be identified, against existing remedies of one-to-ten-year sentences and fines to 25,000 Birr ([the same report](2026-08-01-ethiopia-eipa-online-copyright-infringement-law-revision)).

A draft proclamation ratifying accession to the Berne Convention is before the Council of Ministers, with no parliamentary date published ([the report again](2026-08-01-ethiopia-eipa-online-copyright-infringement-law-revision)).",ETH-gov.legislate-copyright-amendment|ETH-gov.legislate-berne-accession
gov.legislate--access-to-information-legislation,Regressed,The state development bank adopted a policy [classifying client credit information and four other categories as permanently non-disclosable](2026-08-08-dbe-client-credit-info-classified).,"The policy, reported in August 2026, exempts client credit information, legal case files, strategy papers, security protocols and third-party contracts from declassification where disclosure could cause substantial harm to the bank, its stakeholders or the national interest, and lets the bank decline requests that would require it to create records it does not hold ([disclosure policy](2026-08-08-dbe-client-credit-info-classified)).

No instrument number, gazette reference or appeal mechanism is stated, and the base holds no general access-to-information statute against which to read it.",ETH-gov.protect-dbe-disclosure-policy
gov.protect--national-data-protection-readiness,Regressed,"No independent impact assessment, redress mechanism or statutory limit on state access to the identity system is held, [against 46.5m registrations](2026-08-09-ethiopia-fayda-digital-id-mass-profiling-critique).","A published critique argues the identity system risks becoming an instrument of mass profiling in the absence of independent data-protection impact assessments, meaningful citizen rights and legal limits on state access ([critique](2026-08-09-ethiopia-fayda-digital-id-mass-profiling-critique)).

In August 2026 the foreign ministry circulated a note asking every accredited diplomatic mission and international organisation to submit lists and addresses of all Ethiopian and foreign employees without diplomatic privileges, together with tenant and landlord details ([diplomatic note](2026-08-20-birrmetrics-mfa-missions-staff-property-records)).

No legal basis, retention rule, data controller or purpose limitation is stated in the note as reported.",ETH-gov.protect-fayda-data-protection-safeguards|ETH-gov.protect-mission-staff-and-property-records-request
gov.regional--regional-policy-collaboration,Advanced,"Identity cooperation was agreed with [Zambia](2026-03-24 Zambia looking for MOSIP system integrator to support digital ID project) in March 2026, and a three-year [memorandum with Mozambique](2026-04-27-mozambique-ethiopia-mou-digital-identity-clubofmozambique) followed in April.","The Mozambique memorandum was signed at Addis Ababa on 27 April 2026 between Mozambique's digital transformation agency and the Ethiopian state digital-identity enterprise, and is extendable by consent ([memorandum](2026-04-27-mozambique-ethiopia-mou-digital-identity-clubofmozambique)).

Under it the Ethiopian side provides digital-identity, pilot, interoperability and joint-cybersecurity support, coordinated through a joint working group ([trade account](2026-04-28 Mozambique taps Ethiopia's digital ID expertise in DPI partnership)).

The Zambian arrangement is recorded only as identity cooperation agreed, with no text, term or scope on the record ([Zambia integrator search](2026-03-24 Zambia looking for MOSIP system integrator to support digital ID project)).",ETH-gov.regional-zambia-mou|ETH-gov.regional-mozambique-mou
gov.regional--shared-regional-infrastructure,Advanced,"A terrestrial corridor with Djibouti, Sudan and Saudi Arabia [entered active deployment](2026-08-20-tan-ethio-telecom-horizon-fibre-corridor) in August 2026, having become binding in February.","The December 2024 memorandum between the three national operators became a binding agreement in February 2026 ([binding agreement](2026-02-05-horizon-fiber-binding-agreement-connectingafrica)).

By August the end-to-end solution architecture was finalised and site-material procurement complete, with the stated route extended to Jeddah ([deployment](2026-08-20-tan-ethio-telecom-horizon-fibre-corridor)).

No route length, cost, in-service date or transit-revenue projection is published, so the transit-hub claim rests on the corridor's geography alone, and one of the four territories it crosses is at war.",ETH-infra.connect-horizon-fiber
gov.regional--cross-border-data-transfers,Advanced,"A bilateral health memorandum [provides for a data-sharing arrangement](2025-12-23-afghs-mou-ethiopia) still to be negotiated, expected to run two years beyond its five-year term.","Clause 2.5.2 of the December 2025 memorandum has the two governments intending to negotiate an arrangement for exchanging data on long-term performance and for accountability to the United States Congress, and clause 4.7 makes failure to fulfil the specimen and data sharing arrangements grounds for changing or discontinuing assistance, although the memorandum creates no specimen arrangement ([memorandum](2025-12-23-afghs-mou-ethiopia)).

A rights organisation reading the seven signed memoranda puts Ethiopia among five whose text requires unilateral sharing of specimens and pathogen-sequencing data, and all seven as requiring broad audit access ([assessment](2026-06-08-hrw-human-rights-assessment-afghs-bilateral-health-agreements)); no arrangement text is published, and a subset posted by the State Department in March 2026 was removed ([records complaint](2026-04-02-public-citizen-v-department-of-state-foia-complaint)).",ETH-gov.protect-afghs-data-sharing
gov.standards--national-quality-standards,Advanced,[National livestock data standards](2026-07-29-devgateway-ethiopia-livestock-information-system-dpi) were endorsed in July 2026 and cascaded through training of trainers to more than 300 experts and collectors.,"The standards were developed with the agriculture ministry, endorsed, and then cascaded on a training-of-trainers model ([livestock data standards](2026-07-29-devgateway-ethiopia-livestock-information-system-dpi)).

They underpin a livestock information system drawing on five priority databases, which repositions animal identification from an export tool to a national asset register and links it to disease surveillance and vaccination records ([the same account](2026-07-29-devgateway-ethiopia-livestock-information-system-dpi)).

The account is the implementing organisation's own, after four years with a team embedded in the ministry, and is uncorroborated in the base.",ETH-dpi.mis-livestock-standards|ETH-dpi.mis-lis
gov.standards--adoption-of-international-standards,No change,The national identity is built on [an open-source international platform](2026-07-07 Beyond the Platform Understanding the Growing MOSIP Ecosystem) and is the reference deployment other implementations point to.,"The platform is modular open source under the Mozilla Public Licence, incubated at a research institute in Bangalore, and the Ethiopian deployment is its flagship ([platform account](2026-07-07 Beyond the Platform Understanding the Growing MOSIP Ecosystem)).

That adoption is the base's clearest evidence of an international standard taken up, and its only one: no conformity assessment, standards-body membership or certification against international instruments is on the record.",ETH-dpi.id-mosip
gov.discourse--non-governmental-contribution-to-national-policy,Advanced,A civil-society [project on climate disinformation](2026-08-19-cipesa-unesco-climate-information-integrity) launched in August 2026 will track government communications ahead of the November climate conference.,"The project covers Uganda and Ethiopia under a wider international initiative, and combines research mapping how climate disinformation spreads and who drives it with a fact-checking masterclass at the 2026 internet-freedom forum and online training for journalists and civil society ([project launch](2026-08-19-cipesa-unesco-climate-information-integrity)).

No budget or duration is stated, and the base holds no other instance of non-governmental input to national digital policy: no consultation record, no submission and no published response to one.",ETH-gov.discourse-climate-information-integrity-project
gov.discourse--open-discussion-of-government-policy,No change,Public argument over telecommunications reform [has moved from whether to liberalise to whether the state is provider or regulator](2026-01-10-beyond-connectivity-ethiopia-digital-future-reform-reporter).,"The monopoly ended in 2021 with one new full licensee since, and the published debate now turns on whether the state should act as provider or as regulator and partner ([reform commentary](2026-01-10-beyond-connectivity-ethiopia-digital-future-reform-reporter)).

That is the only held instance of open policy argument, and it is a newspaper commentary rather than a consultation, a hearing record or a government response to either.",ETH-infra.connect-liberalisation
finance.budget--sustainable-domestic-financing-of-digital-transformation,"Advanced, mostly the birr float rather than real growth","Digital lines in the federal budget rose to [ETB 9.05bn for FY2026/27](2026-07-07-eth-2026-144) from ETB 3.75bn, dominated by a single university project.","Thirty-four digital budget lines run across three years: ETB 1.21bn appropriated in FY2024/25 against an outturn of ETB 1.53bn, ETB 3.75bn in FY2025/26 and ETB 9.05bn in FY2026/27, the last dominated by an artificial-intelligence university line ([budget lines](2026-07-07-eth-2026-144)).

They sit inside a federal budget of 2.34 trillion birr for FY2026/27, ratified in July 2026 and up 21.3% on the year before ([budget ratified](2026-07-07-eth-fana-parliament-ratifies-2-34tn-birr-budget-efy2019)).

Execution is now published: the mid-year review for 2025/26 records ETB 704.7bn mobilised, 48.1% of the annual target, against ETB 798.2bn spent, 48.3% of the approved budget, with recurrent spending at 39.3% of its budget against 62.9% of capital ([mid-year review](2026-04-01-ethiopia-mid-year-budget-implementation-review-2025-26)).",ETH-finance.budget-federal-digital|ETH-finance.budget-execution-data
finance.new--mobilisation-of-non-state-finance,Advanced,"The second network operator is [funded to about US$2.67bn](2026-07-30-safaricom-ethiopia-funding-ifc-standard-bank), and a change of control over it completed in June 2026.","The parent's disclosure at 30 June 2026 puts funding of the Ethiopian operator at KES 345.7bn, about US$2.672bn: KES 298.3bn of equity and KES 47.3bn of debt from a commercial bank and the International Finance Corporation, including the US$850m licence fee and the US$150m mobile-money fee ([funding disclosure](2026-07-30-safaricom-ethiopia-funding-ifc-standard-bank)).

A funding round restricted to one shareholder family lifted the lead holding to 54.1% in March 2026 from 51.67%, cutting the two development financiers to 9.5% and 6.81% with a right to reacquire what they lost ([the same disclosure](2026-07-30-safaricom-ethiopia-funding-ifc-standard-bank)).

The incumbent's 10% public share offer closed in February 2025, distributed through its wallet ([public offer](2025-01-11-ethio-telecom-extends-public-offering-deadline-reporter)), and the change of control completed on 30 June 2026 ([completion](2026-07-27-vodacom-548-billion-mobile-money-q1-fy2027)).",ETH-tech.industry-ipo|ETH-infra.connect-safaricom-ethiopia|ETH-tech.industry-vodacom-safaricom
finance.new--development-partner-project-financing,Advanced,"The [US$350m identity credit](2023-11-20 WB Ethiopia Digital ID for Inclusion and Services Project - project appraisal document) is rated satisfactory on both counts and 23% disbursed, and a small extension grant was committed in July 2026.","The identity project is an SDR 228.2m credit of US$300m plus an SDR 38.1m grant of US$50m from the window for host communities and refugees ([appraisal](2023-11-20 WB Ethiopia Digital ID for Inclusion and Services Project - project appraisal document)).

The March 2026 implementation support mission rated it satisfactory on development objective and on implementation progress, with 23% disbursed and US$46.4m disbursed since the start of the 2026 financial year ([aide-memoire](2026-05-18 WB Ethiopia Digital ID for Inclusion and Services Project - implementation support mission aide-memoire)).

A US$300,000 grant committed in July 2026 converts a catalytic start-up initiative into a programme delivering agricultural extension through digital channels to 2028 ([extension grant](2026-07-31-iati-xm-dac-41301-763888-ethiopia-digital-extension-services)).",ETH-finance.new-digital-id-inclusion|ETH-finance.new-fao-extension-services
infra.connect--mobile-penetration,Advanced,"The incumbent reports [99.8% population coverage](2026-04-20-ethio-telecom-99-8-coverage-smart-infrastructure-techafricanews) on about 90m subscribers, and the second operator 14.7m active customers.","Mobile connections reached 93.2m in late 2025, 68.4% of the population, from 85.4m and 63.8% in early 2025 ([connections](2025-11-08 Digital 2026 Ethiopia (DataReportal))).

The incumbent reported 99.8% population coverage in April 2026 ([coverage](2026-04-20-ethio-telecom-99-8-coverage-smart-infrastructure-techafricanews)), and the second operator 14.7m ninety-day active customers in August after upgrading more than 67 sites across nine southern towns against congestion and power problems ([site upgrades](2026-08-20-safaricom-ethiopia-upgrades-67-sites)).

Contracts signed at the 2026 industry congress cover 1,500 new sites and 502 upgrades from one vendor and 647 from another, under a three-year corporate strategy to 2028 ([expansion contracts](2026-03-09-ethio-telecom-network-expansion-mwc-barcelona-addisstandard), [strategy](2025-08-26-ethiotelecom-next-horizon-digital-beyond-2028-strategy)); a review in August put 879 sites complete under the second programme ([progress review](2026-08-10-ethio-telecom-zte-network-modernisation-4g-coverage-92-percent)).",ETH-infra.connect-ethio-telecom|ETH-infra.connect-safaricom-ethiopia|ETH-include.divides-connections|ETH-infra.connect-mwc-deals|ETH-infra.connect-next-horizon-2028
infra.connect--internet-usage,Advanced,"Data and internet became the incumbent's largest revenue line in the year to June 2026, at [31.1% against mobile voice at 23.5%](2026-08-01-ethiopia-data-overtakes-voice-ethio-telecom).","It was the first financial year in which data and internet, not mobile voice, were the largest share of the incumbent's revenue ([data overtakes voice](2026-08-01-ethiopia-data-overtakes-voice-ethio-telecom)).

Total revenue was 215.8bn birr with operating profit of 92.9bn birr, on the operator's own unaudited figures ([results](2026-07-23-fana-ethio-telecom-215-8-billion-birr-revenue-telebirr)).

A streaming service and a zero-touch broadband product launched in February 2026 ([new services](2026-02-23-ethio-telecom-telestream-zero-touch-broadband-techafricanews)).

No independent measure of internet use is held: the base carries revenue mix and connection counts, not a survey of users.",ETH-infra.connect-ethio-telecom|ETH-infra.connect-telestream
infra.connect--national-fibre-backbone,Advanced,"The second operator [began building fibre](2025-08-02-safaricom-ethiopia-begins-fibre-deployment-reporter) from Afdera to Mekelle in August 2025, the only backbone construction the base holds.","Construction on that route started in August 2025 and is the only record of national fibre being built by anyone other than the incumbent ([fibre deployment](2025-08-02-safaricom-ethiopia-begins-fibre-deployment-reporter)).

No route length, capacity, cost or completion date is published, and the base holds no figure at all for the national backbone's route kilometres, its utilisation or its redundancy.",ETH-infra.connect-safaricom-fibre
infra.connect--international-internet-bandwidth,Advanced,"A multi-terabit corridor to [Jeddah through Djibouti and Sudan](2026-08-20-tan-ethio-telecom-horizon-fibre-corridor) entered deployment, the first new international route the base holds.","The corridor is described as multi-terabit and now runs to Saudi Arabia, which would give a landlocked country a second path to international capacity alongside its existing transit ([corridor deployment](2026-08-20-tan-ethio-telecom-horizon-fibre-corridor)).

No capacity figure, in-service date or price is published, and the base holds no measurement of international bandwidth in use, per person or in total, against which to read it.",ETH-infra.connect-horizon-fiber
infra.connect--satellite-broadband-licensing-and-availability,No change,"Satellite services are licensable as a [class landing-right authorisation](2021-07-01-eca-telecommunications-licensing-directive-792-2021), and no low-earth-orbit operator is authorised on the record.","The licensing directive of July 2021 carries a class authorisation for satellite voice, internet and data services provided without infrastructure or a network facility in the country, one of thirteen class licences alongside internet service provider, data centre, hosting and terminal authorisations ([licensing directive](2021-07-01-eca-telecommunications-licensing-directive-792-2021)).

There is no orbit-specific determination and no authorised operator on record, and the regulator denied in July 2025 that any discussions with a low-earth-orbit operator had taken place ([the same record](2021-07-01-eca-telecommunications-licensing-directive-792-2021)).",ETH-infra.connect-leo-licensing|ETH-gov.legislate-licensing-directive-792
infra.store--local-data-centre-capacity-all-providers,"No change, a first mention with no capacity figure behind it","The country is [named among markets diversifying Africa's estate](2026-07-28-africa-data-centre-capacity-500mw-890mw-pipeline), with no capacity figure of its own on the record.","A July 2026 survey of African capacity names Ethiopia alongside Nigeria, Kenya, Egypt, Ghana and Morocco as markets diversifying an estate in which South Africa holds more than 60% of operational capacity ([capacity survey](2026-07-28-africa-data-centre-capacity-500mw-890mw-pipeline)).

No megawatt figure, facility count or pipeline is given for Ethiopia itself, so the base records that the country is on the list and nothing about where on it.",ETH-infra.store-estate
infra.store--local-data-centre-capacity-national-providers,Advanced,"An in-country [cloud exchange](2026-04-01 Wingu Africa debuts cloud exchange platform in Ethiopia) went live in April 2026, selling compute, Kubernetes and storage priced in birr and hybrid with two global clouds.","The platform offers compute, Kubernetes, drive and security services priced in local currency and interoperating with two global cloud providers, and its operator frames it as compliance with local data rules ([cloud exchange](2026-04-01 Wingu Africa debuts cloud exchange platform in Ethiopia)).

No capacity, customer count or price list is published, and the base holds no other nationally operated cloud or data centre, so this is the whole of the domestic-provider record.",ETH-infra.store-wingu
infra.energy--sufficient-energy-and-water-for-data-centres,Advanced,"A [40 MW bitcoin-mining site](2026-01-12 Bitdeer completes 40 MW Oromia bitcoin-mining site in Ethiopia) was completed in January 2026 with 20 MW more in progress, drawn by cheap electricity.","The operator completed 40 MW at the Oromia site with a further 20 MW under construction, having weighed Nigeria for the same project before relocating it on far cheaper electricity ([mining site](2026-01-12 Bitdeer completes 40 MW Oromia bitcoin-mining site in Ethiopia)).

The load is a mining site rather than a data centre serving domestic compute, and the base holds nothing on water, on grid capacity reserved for such loads, or on the tariff the electricity is sold at.",ETH-infra.energy-bitdeer
infra.energy--grid-reliability,Advanced,Diesel generator running time across the incumbent's network is [down by up to 40%](2026-08-04-ethio-telecom-green-legacy-solar-infrastructure) on hybrid solar and battery installations.,"The operator reports 867 hybrid solar-and-battery systems and 1,114 lithium-ion storage units across its network, cutting diesel generator running time by up to 40% ([green operator](2026-08-04-ethio-telecom-green-legacy-solar-infrastructure)).

The figures are the operator's own and unaudited, and they measure a network's dependence on its own backup rather than the grid itself: no outage statistics, interruption indices or utility disclosure are held.",ETH-infra.energy-green-operator
infra.energy--rural-electrification,"Mixed, solar at network sites is rising while rural electricity behind the community health system stays at 9%","Solar on the incumbent's network reached 39.72 MW, against rural electricity reaching [9% of community health workers](2023-06-07 Barriers, facilitators and motivators of electronic community health information system use among health workers in Ethiopia).","Installed solar across the incumbent's network stood at 39.72 MW in August 2026, up 12.72 MW over the financial year, on 190 fully solar-powered sites serving rural and off-grid communities ([green operator](2026-08-04-ethio-telecom-green-legacy-solar-infrastructure)).

Behind that, the community health information system is offline-first by necessity because rural electricity reaches 9% of its users and fourth-generation coverage 4%, and the ministry distributed about 29,950 power banks with its tablets ([community health system](2023-06-07 Barriers, facilitators and motivators of electronic community health information system use among health workers in Ethiopia)).",ETH-infra.energy-green-operator|ETH-dpi.mis-echis
infra.capacity--robustness-of-government-hardware-and-software,"Mixed, services are being added to the unified platform ahead of the systems behind them","Services are onboarded to the unified platform [before the underlying systems are digitised](2026-07-25-birrmetrics-mesob-meets-the-monster-it-was-built-to-kill), on two incompatible integration models.","The platform's own regional executives say services are being onboarded ahead of the digitisation of the systems that would serve them, and that two incompatible integration models have emerged as a result ([platform review](2026-07-25-birrmetrics-mesob-meets-the-monster-it-was-built-to-kill)).

The base holds no inventory of government hardware or software, no uptime figure for any government system and no assessment of the estate, so the platform's own account is the only evidence on the question.",ETH-dpi.govtech-mesob
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,"Mixed, the national health information system held on local staffing while donor-funded surveillance stopped","The national health information system [stayed online on local staffing](2026-05-26 A Year After USAID Reclaiming Control of Data Systems – Development Gateway An IREX Venture – Data and digital solutions for international development) after the 2025 aid freeze, while donor-funded livestock and zoonotic surveillance was suspended.","The 2025 United States aid freeze suspended livestock and zoonotic surveillance, while the national health information system continued to run on local staffing, which is the argument its implementers draw for locally owned routine systems ([a year after the freeze](2026-05-26 A Year After USAID Reclaiming Control of Data Systems – Development Gateway An IREX Venture – Data and digital solutions for international development)).

The contrast is the only direct evidence held on national capacity to keep government systems running, and it covers one sector: no civil-service skills audit, vacancy figure or maintenance contract register is on file.",ETH-capacity.research-donor-systems
infra.cybersec--national-cybersecurity-readiness,Advanced,"Cybersecurity foundations are [named in the national strategy](2025-12-21 PM Abiy launches Digital Ethiopia 2030 strategy), and the dominant state bank is [moving to a zero-trust architecture](2026-08-16-capitalethiopia-ai-cyber-threats-financial-sector).","The December 2025 strategy makes the security agency's cybersecurity work one of the foundations of the national programme ([Digital Ethiopia 2030](2025-12-21 PM Abiy launches Digital Ethiopia 2030 strategy)).

The dominant state bank reported in August 2026 that it is moving its information-systems architecture to a zero-trust model supported by artificial intelligence ([financial sector threats](2026-08-16-capitalethiopia-ai-cyber-threats-financial-sector)).

No national readiness assessment, incident statistics, emergency response team disclosure or sectoral audit is held, so the record is a stated intention and one institution's own account.",ETH-infra.cybersec-insa|ETH-dpi.pay-commercial-bank-digital-transactions
dpi.exchange--national-data-exchange-system,Advanced,"A national data exchange platform was [approved by a prime-ministerial board](2026-07-25-birrmetrics-mesob-meets-the-monster-it-was-built-to-kill) in July 2026, paired with a predictive model and not yet built.","The board approved the platform alongside an artificial-intelligence predictive model, at the same meeting that was diagnosing the absence of an interoperability layer ([board approval](2026-07-25-birrmetrics-mesob-meets-the-monster-it-was-built-to-kill)).

Nothing is published on architecture, budget, timetable or operator, and the interoperability framework that would govern such a platform has itself been in development since 2024, so approval is the whole of the position.",ETH-dpi.exchange-national-exchange
dpi.exchange--use-of-digital-id-in-other-systems,Advanced,The identity has been [integrated with tax administration](2025-07-12 How Fayda powers Ethiopia's MESOB one-stop government platform) since December 2023 and was [made mandatory for schooling](2025-11-12 Fayda passes 28 million registrations; education mandate) in November 2025.,"Tax administration was integrated with the national identity in December 2023 and the base records no change since ([tax integration](2025-07-12 How Fayda powers Ethiopia's MESOB one-stop government platform)).

The mandate of November 2025 requires the identity for school enrolment and for sitting examinations ([education mandate](2025-11-12 Fayda passes 28 million registrations; education mandate)).

Neither integration is described in technical terms: there is no statement of what is exchanged, under what authority, or whether the exchange runs through a shared layer or point to point.",ETH-dpi.govtech-fayda-tax|ETH-dpi.id-education-mandate
dpi.exchange--interoperability-of-health-systems,Advanced,"Health is the most fragmented sector on the record, at [more than 70 siloed platforms and 200 pilots](2026-03-04 Ethiopia's approach to use cases shows how to ground data governance in real-world priorities), converging on one record-interoperability pilot.","Work on the data governance strategy surfaced health as the most fragmented sector, holding more than 70 siloed platforms and more than 200 pilots, and it is converging on a multi-tenant electronic medical record interoperability pilot ([use cases](2026-03-04 Ethiopia's approach to use cases shows how to ground data governance in real-world priorities)).

The pilot has no published scope, participating facilities or date, and the base holds no health information exchange, no terminology standard and no patient identifier arrangement.",ETH-gov.policy-data-governance-strategy
