indicator_id,progress,summary,developments,row_ids
finance.budget--sustainable-domestic-financing-of-digital-transformation,No change,"No [appropriation line for the digital programme](2026-08-04-sara-zaafrani-zenzri-devoile-les-grandes-orientations-du-projet-de-loi-de-finances-2027) is held; the 2027 draft names acceleration of the digital transition as a structuring axis with no allocation, target or named programme attached.","What is missing is an appropriation line in the 2027 finance law or the 2026 budget showing what the state spends on the digital programme ([orientations](2026-08-04-sara-zaafrani-zenzri-devoile-les-grandes-orientations-du-projet-de-loi-de-finances-2027)).

That absence sits against 192 projects under national follow-up, 114 in execution, 34 service houses built and an interoperability platform in its second phase. The delivery is countable and the money behind it is not.",TUN-finance.budget-budget
finance.mou--strategic-relationships,Advanced,"[Telecommunications cooperation with a neighbour](2026-06-09-algeria-tunisia-telecom-ict-cooperation--techafricanews) was announced, and [minutes were signed for a triangular startup programme with Japan](2026-07-28-tunisie-japon-jica-s2t-partenariat-ecosysteme-startups-africain) serving other African states.","The bilateral cooperation was announced in June 2026 with no instrument, value or workstream stated ([cooperation](2026-06-09-algeria-tunisia-telecom-ict-cooperation--techafricanews)).

The triangular programme's minutes were signed in July 2026; the country's own startup framework is the curriculum, so what it exports is a policy design rather than a technology ([programme](2026-07-28-tunisie-japon-jica-s2t-partenariat-ecosysteme-startups-africain)).

Exporting a startup statute as a curriculum for other states is unusual in this frame and worth recording as the form the relationship takes.",TUN-gov.regional-algeria|TUN-gov.regional-jica
finance.new--development-partner-project-financing,Advanced,"A [EUR 190m loan to the state operator](2026-01-16-ebrd-tunisie-telecom-190m-medusa) is the lender's first public-sector project in the country without a sovereign guarantee since 2012, and a [European grant for the cable segment](2024-12-03-ec-cef-digital-viatunisia-project-record) closed in August 2025.","The loan was publicly announced in January 2026 after board approval in July 2024, with interest tied to sustainability and state-enterprise reform milestones ([loan](2026-01-16-ebrd-tunisie-telecom-190m-medusa), [board](2024-07-24-ebrd-board-report-project-hannibal-tunisie-telecom), [record](2024-07-24-ebrd-tun-2024-tunisie-telecom-project-hannibal-bw01)).

The cable grant's project period closed on 31 August 2025; the Commission's record states no grant-agreement signature date, and a December 2022 signing carried by trade press is not supported by it ([grant](2024-12-03-ec-cef-digital-viatunisia-project-record), [project](2023-01-01-european-union-tun-2023-viatunisia-cef-digital-bw02)).

An earlier economic and social reforms grant is discontinued ([reforms](2016-09-01-iati-46002-g-tn-i00-zzz-002-tunisia-economic-social-reforms-inclusive-growth)). Interest tied to reform milestones, on an unguaranteed loan to a state operator, is the sharpest conditionality in this ledger.",TUN-finance.new-ebrd|TUN-finance.new-cef|TUN-finance.new-afdb-reforms
infra.connect--mobile-penetration,Advanced,"All three operators [launched fifth-generation service within days of each other](2025-02-17-developingtelecoms-three-operators-launch-5g) in February 2025, on a market where [mobile broadband is the dominant access point](2026-03-09-telecomreviewafrica-north-africa-digital-generation).","The three launches came within days in February 2025, and independent measurement of speed a year on is a reference study cited rather than absorbed as country state ([launch](2025-02-17-developingtelecoms-three-operators-launch-5g), [measurement](2026-08-03-ookla-5g-north-africa-one-year-on)).

Regulator data shows mobile broadband as the dominant access point ([market](2026-03-09-telecomreviewafrica-north-africa-digital-generation), [growth](2025-04-11-techafricanews-telecom-data-driven-growth)).

Three simultaneous launches indicate a coordinated award rather than competitive timing, and no spectrum award document is held.",TUN-infra.connect-5g|TUN-tech.industry-telecom-market
infra.connect--mobile-affordability,Advanced,"The regulator published an [affordability report on international data](2026-07-18-tunisie-internet-abordabilite) in July 2026, cited as a reference measurement rather than absorbed.","It is cited as a reference measurement, not absorbed as country state ([report](2026-07-18-tunisie-internet-abordabilite)).

A regulator publishing an affordability comparison is the kind of measurement most units in this frame lack entirely, and this base holds the fact of it rather than its figures.",TUN-include.access-affordability
infra.connect--international-internet-bandwidth,Advanced,"A [submarine cable landing became ready for service](2026-06-26-techafricanews-orange-medusa-cable-operational) in June 2026, with the state operator holding a [dedicated fibre pair](2026-06-05-connectingafrica-viatunisia-subsea-live) on it.","The landing was ready for service on 3 June 2026. Both national operators' publicity claimed the landing; it is settled against the cable operator's own newsroom, which makes one the owner and the other a capacity customer ([operational](2026-06-26-techafricanews-orange-medusa-cable-operational), [live](2026-06-05-connectingafrica-viatunisia-subsea-live), [landing](2025-11-01-medusa-lands-in-bizerte), [hosting](2023-05-11-orange-tunisia-medusa-bizerte-hosting-agreement)).

The state operator's dedicated pair entered service with the cable; the cable operator's record gives it as 20 Tbps and trade press and a national re-report give 22 ([pair](2026-06-05-connectingafrica-viatunisia-subsea-live), [joining](2025-02-10-tunisie-telecom-joins-medusa-fibre-pair)).

[Access to the older landing station has been regulated since 2013, when the regulator required cost-oriented third-party access after terms proved prohibitive enough that an alternative cable was built to bypass it](2013-11-15-int-decision-165-2013-cables-sous-marins); nothing states whether that decision reaches the new cable.",TUN-infra.connect-medusa|TUN-infra.connect-tt-pair|TUN-infra.connect-submarine-cable-access
infra.connect--satellite-broadband-licensing-and-availability,No change,"A [satellite licence is withheld](2026-06-13-tunisia-starlink-status-check-carthage) with pre-orders opened in February 2026, the unresolved point being routing through a local ground station and a national interconnection point.","Pre-orders opened in February 2026 with no licence issued ([status](2026-06-13-tunisia-starlink-status-check-carthage), [pre-orders](2026-02-16-tunisia-starlink-precommandes-licence-thd)).

The unresolved point is routing: the state wants low-earth-orbit traffic through a local ground station and a national interconnection point.

That is a substantive sovereignty position rather than an administrative delay, and it is stated more clearly here than in any other unit in this frame that has withheld or granted the same licence.",TUN-infra.connect-starlink
infra.store--local-data-centre-capacity-all-providers,Advanced,"[Data centres are a named project line](2026-06-01-tunisie-plan-developpement-2026-2030) in the development plan annex, and a [non-binding memorandum](2026-02-06-dcd-solecrypt-schneider-bizerte-data-center) was signed for a facility at a coastal city.","The plan annex carries data centres as a state investment priority ([plan](2026-06-01-tunisie-plan-developpement-2026-2030), [strategy](2025-10-15-trendsnafrica-tia-data-centers-strategy)).

The memorandum with an equipment supplier is non-binding and was signed in February 2026 ([memorandum](2026-02-06-dcd-solecrypt-schneider-bizerte-data-center)).

No operating capacity, utilisation or facility count for the country appears anywhere in this ledger, so the priority is stated and the estate is unmeasured.",TUN-infra.store-dc-policy|TUN-infra.store-solecrypt
infra.store--local-data-centre-capacity-national-providers,Advanced,The health ministry confirmed an [intention to adopt domestic cloud solutions](2026-02-13 Tunisia Advances Digital Health Reform With AI and National Cloud Strategy) for national health data.,"The confirmation came in February 2026 ([intention](2026-02-13 Tunisia Advances Digital Health Reform With AI and National Cloud Strategy)).

No provider, capacity, procurement or timetable is named. The dataset it would host is the linked health record for which no legal basis is held, so the sovereignty question and the lawfulness question are both open on the same data.",TUN-infra.store-health-cloud
infra.energy--sufficient-energy-and-water-for-data-centres,Advanced,A developer's [solar site for data-centre power](2026-02-06-dcd-solecrypt-schneider-bizerte-data-center) was at base-camp stage in November 2025.,"It reaches the base through the same account as the data-centre memorandum ([site](2026-02-06-dcd-solecrypt-schneider-bizerte-data-center)).

No capacity, commissioning date or connection arrangement is stated. It is the only energy item in this ledger, and it belongs to a private developer rather than to the state.",TUN-infra.energy-solar
infra.cybersec--national-cybersecurity-readiness,Advanced,"A [head-of-government circular of 2 September 2026](2026-09-05-lapresse-tunisia-cybersecurity-analysis) sets a security baseline across public sites, platforms and state messaging; the agency itself [publishes advisories and no incident statistics](2026-07-30-ansi-tunisia-phishing-sms-warning).","Circular n. 5 of 2 September 2026 requires [encrypted connections, mandatory renewal of security certificates, two-factor verification for administrator access, protection against traffic-saturation attacks and hosting on state-approved servers, bans the use of messaging apps and social media for official documents, and requires regular audits, immediate reporting to the national cybersecurity agency and an end to shared credentials](2026-09-05-lapresse-tunisia-cybersecurity-analysis). It binds the administration, not the wider economy, and carries no compliance deadline, audit schedule or list of approved hosts.

The advisory on a short-message phishing campaign was issued in July 2026 ([advisory](2026-07-30-ansi-tunisia-phishing-sms-warning)).

The attack and ransomware figures come from the interior ministry and the agency, cover different periods and are not a series; no definition of a recorded attack and no incident-reporting obligation behind the count is stated ([figures](2026-08-07-tunisia-cyberattacks-ransomware-surge-economiste-maghrebin)).

An agency that publishes consumer advisories and no incident statistics of its own is the readiness position here.",TUN-infra.cybersec-ansi|TUN-infra.cybersec-attack-and-ransomware-volume|TUN-infra.cybersec-public-sector-security-baseline
dpi.exchange--national-data-exchange-system,Advanced,A [second-phase contract for the national interoperability platform](2026-05-14-cybernetica-national-interoperability-platform-phase2) was signed in May 2026.,"The platform has been in place since 2024 and entered a second phase under contract in May 2026 ([phase two](2026-05-14-cybernetica-national-interoperability-platform-phase2), [platform](2024-02-14 National interoperability platform in Tunisia (Cybernetica UXP))).

No connected-agency count, transaction volume or governing instrument is published. It is the layer the health identifier, the business register, the social registry and the service portal would all have to cross, and none of those cells can state whether it does.",TUN-dpi.exchange-uxp
dpi.id--robustness-of-system,No change,"Whether [issuance of the biometric card and passport has begun](2024-04-23 Tunisia - Biometric ID card and passport usage to begin in H1 2025) is not established, two and a half years after the enabling laws and past the targeted date.","What is missing is an interior ministry statement, an issuance figure or a gazette notice. The enabling organic laws passed in March 2024 and use was targeted for the first half of 2025; nothing held states whether issuance has begun ([target](2024-04-23 Tunisia - Biometric ID card and passport usage to begin in H1 2025), [bills](2024-03-07 Eight years in the making - Tunisia's Biometric ID and Passport Bills risk rights)).

Interior ministry figures for identity and travel documents issued through digital services were given in August 2026 as a ministry statement rather than a published series, with the passport figure given as several thousand without a number ([figures](2026-08-18-lapresse-tn-modernisation-administrative-passeports-cin)).

A biometric credential programme eight years in the making, whose issuance cannot be confirmed either way, is the gap at the centre of this unit's identity record.",TUN-dpi.id-biometric-rollout|TUN-dpi.id-identity-document-issuance-figures
dpi.id--authentication,Advanced,The [mobile identity credential became compulsory](2026-06-26-techafricanews-mobile-id-mandatory-investors) for investment declarations and business registration from 1 July 2026 — two public-service rails switching on the same date.,"It was made compulsory for investment declarations and for business registration from 1 July 2026 ([mandate](2026-06-26-techafricanews-mobile-id-mandatory-investors), [register](2026-04-27-africanmanager-national-business-register-digital), [milestone](2025-03-19 E-Houwiya - A Milestone in Tunisia's Digital Transformation Roadmap 2025 (ID Tech))).

Two independent public-service rails switched to compulsory digital identity on the same date, which is a coordination decision rather than two coincidences.

No enrolment count, coverage figure or fallback for a user without the credential is published, and the mobile application announced for government services depends on this same identity layer.",TUN-dpi.id-e-houwiya
dpi.id--use-by-other-systems,Advanced,"The [national health identifier](2026-07-27-assabahnews-moarref-watani-sihi-sahetna) is the repurposed Covid-19 vaccination identifier, and a [single social identifier](2026-08-19-presidence-gouvernement-tunisie-reforme-securite-sociale) was worked on at a ministerial session in August 2026.","The health identifier was confirmed as the repurposed vaccination identifier in July 2026; three counts circulate at three scopes and do not contradict each other, no national coverage figure has been published and no public dashboard exists ([identifier](2026-07-27-assabahnews-moarref-watani-sihi-sahetna), [pilot](2026-07-15-tmo-national-health-identifier-pilot), [portal](2026-07-23-tunisia-finalizes-sahetna-digital-health-portal-national-id)).

The social identifier sits inside the health half of a wider social-security reform decision, on the government's own communique ([social](2026-08-19-presidence-gouvernement-tunisie-reforme-securite-sociale)).

Repurposing a pandemic identifier as the permanent health identifier is a decision about scope that no published instrument governs, which is the same gap the health dataset's missing legal basis names.",TUN-dpi.id-ins|TUN-dpi.id-identifiant-social-unique
dpi.pay--governance-role-of-central-bank,Advanced,"The central bank [launched a national payment label](2026-05-07-wearetech-central-bank-tunpay-label) with the national payments operator, [licensed an operator fintech wallet](2026-03-07-menastartupdigest-ooredoo-walletii-license), and the state operator [launched a wallet](2026-03-18-assabah-tunisie-telecom-kashy-wallet) of its own.","The payment label was launched in May 2026 with the national payments operator ([label](2026-05-07-wearetech-central-bank-tunpay-label)).

An operator fintech wallet received its central bank licence in March 2026 ([licence](2026-03-07-menastartupdigest-ooredoo-walletii-license)), and the state operator launched a wallet in the same month; the base's capture of the only source no longer carries the article, so the launch detail is not currently citable beyond the headline ([wallet](2026-03-18-assabah-tunisie-telecom-kashy-wallet)).

Two operator wallets licensed or launched in one month, under a new national label, is a coordinated opening of the payments market rather than three separate events.",TUN-dpi.pay-tunpay|TUN-dpi.pay-walletii|TUN-dpi.pay-kashy
dpi.pay--population-uptake,Advanced,"[Mobile payments rose 81 per cent](2026-02-23 Central Bank Of Tunisia Reports 81% Surge In Mobile Payments As Tunisia Accelerates Its Digital Transformation In 2025) in 2025 on central bank figures, and the [active wallet count](2026-02-23 Central Bank Of Tunisia Reports 81% Surge In Mobile Payments As Tunisia Accelerates Its Digital Transformation In 2025) diverges by a factor of about 1.7 between two reporting routes.","The postal operator provided digital wallets free to students for the 2026-2027 university registration ([report](2026-08-31-lapresse-tunisia-laposte-etudiants-wallets)). No take-up figure is stated.

The mobile payment and licensed-provider figures are the central bank's full-year 2025 numbers, reaching the base through an aggregator's repackaging rather than the bulletin itself ([payments](2026-02-23 Central Bank Of Tunisia Reports 81% Surge In Mobile Payments As Tunisia Accelerates Its Digital Transformation In 2025), [providers](2026-02-23 Central Bank Of Tunisia Reports 81% Surge In Mobile Payments As Tunisia Accelerates Its Digital Transformation In 2025)).

The base carries 815,000 wallets for 2025 from that aggregator ([wallets](2026-02-23 Central Bank Of Tunisia Reports 81% Surge In Mobile Payments As Tunisia Accelerates Its Digital Transformation In 2025)); reporting attributed directly to the bulletins gives roughly 469,000 at end-2025, and only the aggregator's side is held ([wallets](2026-02-23 Central Bank Of Tunisia Reports 81% Surge In Mobile Payments As Tunisia Accelerates Its Digital Transformation In 2025)).

A near-doubling in mobile payments and a wallet count that differs by 1.7 times between routes cannot both be read confidently, and the divergence is stated rather than resolved.",TUN-dpi.pay-mobile-payments|TUN-dpi.pay-psps|TUN-dpi.pay-wallets|TUN-dpi.pay-student-digital-wallets
dpi.pay--consumer-protection,No change,"A published analysis finds [no rule allocating the loss](2026-08-09-tunisia-cyber-risk-electronic-payments-liability-gap) between bank, merchant and cardholder when an electronic payment is hijacked or blocked by a cyber incident.","The analysis checks the 2000 electronic commerce law, the 2023 cybersecurity decree-law and the central bank's 2024 circular and finds no text allocating the loss ([analysis](2026-08-09-tunisia-cyber-risk-electronic-payments-liability-gap)).

It sets that against a payments market of 164.8 million transactions worth 29.5bn dinars in 2025, up 12.3 per cent, and reported cyber incidents rising from 63,000 in 2021 to more than 155,000 in 2022 ([market](2026-08-09-tunisia-cyber-risk-electronic-payments-liability-gap)).

A market of that size with no loss-allocation rule is the same gap SLE records, and here it is identified by a legal analysis rather than by a fraud wave.",TUN-dpi.pay-electronic-payment-loss-allocation
dpi.registry--civil-register,Advanced,"A [digital birth declaration platform](2026-06-11-alchourouk-digital-birth-declaration-pilot) is running at one hospital, with 202 births registered.","The interior ministry launched remote issuance of birth certificates through the national services platform ([launch](2026-08-31-lapresse-tunisia-birth-cert-remote)), with a remote translation service alongside it ([report](2026-08-31-radionationale-tunisia-birth-cert-remote-translation)).

It is the first national platform of its kind and is running at a single hospital ([platform](2026-06-11-alchourouk-digital-birth-declaration-pilot), [pilot](2026-07-27-assabahnews-moarref-watani-sihi-sahetna)).

Two hundred and two births is a pilot volume, and no rollout plan, second site or completion date is published. The country hosted the Arab conference of civil-status directors in the same month.",TUN-dpi.registry-births
dpi.registry--business-register,Advanced,"[Paper filing at the national business register was discontinued](2026-04-27-africanmanager-national-business-register-digital) from 1 July 2026 under a February decree, and a [register of community companies](2026-07-23-tunisie-registre-national-des-societes-communautaires-alahlia) launched in July.","Paper filing ended on 1 July 2026 under the finance minister's decree of 12 February ([register](2026-04-27-africanmanager-national-business-register-digital)).

That is the same date the mobile identity credential became compulsory for business registration, so the paper channel closed and the digital credential became mandatory together.

A national register of community companies launched on 20 July 2026 under a 2025 decree-law ([community](2026-07-23-tunisie-registre-national-des-societes-communautaires-alahlia)).",TUN-dpi.registry-rne|TUN-dpi.govtech-alahlia
dpi.registry--social-protection-register,No change,"The [social registry](2024-11-14 Tunisians Share How their Life Changed Through the AMEN Program) carried more than 333,000 households on cash transfers as of December 2023, and a [social housing application platform](2026-08-04-logements-sociaux-en-tunisie-une-plateforme-numerique-pour-accelerer-les-demandes-daccession-a-la-propriete) has beneficiary-database interconnection still under way.","The registry figure is from December 2023 and nothing later is held ([registry](2024-11-14 Tunisians Share How their Life Changed Through the AMEN Program), [nexus](2020-01-01 Nexus between Civil Registration and Social Protection - Tunisia chapter (IDRC))).

The housing platform's completion timetable was set at a follow-up meeting in August 2026, with beneficiary-database interconnection still under way ([housing](2026-08-04-logements-sociaux-en-tunisie-une-plateforme-numerique-pour-accelerer-les-demandes-daccession-a-la-propriete)).

A social identifier is separately being worked on inside a social-security reform, so three social-data systems are in motion and none states how it relates to the others.",TUN-dpi.registry-amen|TUN-dpi.registry-social-housing
dpi.mis--health,Advanced,"The [national health portal](2026-07-23-tunisia-finalizes-sahetna-digital-health-portal-national-id) completed technical validation and a cybersecurity audit in July 2026, and a [digital hospital project](2026-06-01-tunisie-plan-developpement-2026-2030) is carried in the plan with telemedicine and imaging first.","Technical validation and the cybersecurity audit were reported complete on 21 July 2026 ([portal](2026-07-23-tunisia-finalizes-sahetna-digital-health-portal-national-id), [platform](2026-07-24-tunisie-plateforme-sanitaire-numerique-ma-sante)).

The digital hospital project is a plan line with telemedicine and imaging first ([hospital](2026-06-01-tunisie-plan-developpement-2026-2030), [council](2026-02-13-tunisie-conseil-ministeriel-digitalisation-complete)).

A completed cybersecurity audit is more than most systems in this frame can show. The legal basis for the linked dataset the portal serves is separately recorded as not held, so the technical assurance is ahead of the legal one.",TUN-dpi.mis-sahetna|TUN-dpi.mis-digital-hospital
dpi.mis--education,Advanced,"A [school life platform](2026-08-06-tunisia-education-ministry-digital-school-life-platform) was launched in August 2026, and its legal basis and relationship to an [earlier education platform](2024-01-08 Tunisia Unveils Digital Platform to Boost Education Transparency, Equity) are not stated.","The platform was announced by ministry communique on 6 August 2026, and neither its legal basis nor its relationship to the 2024 education platform is stated ([platform](2026-08-06-tunisia-education-ministry-digital-school-life-platform)).

The earlier platform was launched in January 2024 to improve education transparency and equity ([earlier](2024-01-08 Tunisia Unveils Digital Platform to Boost Education Transparency, Equity)).

Two ministry education platforms with no stated relationship is the same unreconciled-systems pattern the social-data cells show.",TUN-dpi.mis-viescolaire|TUN-dpi.govtech-tarbia
